Fecha,Dialogo
"\""2022-06-09"," Ya se abrió, ya tomamos medidas, como incrementar el área dedicada a la agricultura de básicos entregando fertilizantes, vamos a aumentar al doble la producción de fertilizantes, de básicos y estamos por definir sobre una reserva de alimentos básicos, se abrieron también las importaciones, es decir, se quitaron aranceles para poder importar alimentos que puedan venderse más barato en el mercado. O sea, estamos tomando una serie de medidas y ahí va, va bien y va a estar mejor, vamos a poder.

INTERVENCIÓN"
"\""2022-06-09"," Nada de transgénicos. 

Nos vemos en Oaxaca mañana. Bueno, desde hoy, tenemos a las 6"
"\""2022-06-09"," Con presupuesto del gobierno, de Hacienda.

INTERVENCIÓN"
"\""2022-06-09"," No de Marina ni de Sedena.

INTERVENCIÓN"
"\""2022-06-09"," Hay una reserva que se tiene para estos casos. 

¿Se acuerdan que antes había algo que se llamaba Fonden?, que era un barril sin fondo, se robaban todo; tenían las partidas, había las famosas declaraciones de emergencia en los municipios, enviaban el dinero a los estados, a los municipios y no le llegaba al damnificado; ahora es directo, por eso se hace censo casa por casa.

Por ejemplo, todos los damnificados de Tabasco, de la inundación, de Chiapas, de Veracruz con el huracán, a todos de manera directa se les entregó. Pero ya en el caso de Tabasco ya los que perdieron sus estufas, todos tienen estufas; los que perdieron sus refrigeradores, todos tienen refrigeradores.

INTERVENCIÓN"
"\""2022-06-09","Abierta completamente.

INTERVENCIÓN"
"\""2022-06-09"," Sí.

INTERVENCIÓN"
"\""2022-06-09"," A cada beneficiario, cada beneficiario, con Protección Civil, aquí con Jesús se les puede entregar. No se quedó nadie sin ser atendido; o sea, el que perdió un bien, se le devolvió.

Por eso le digo yo siempre a la gente cuando hay un fenómeno natural"
"\""2022-06-09"," Todo, todo.

INTERVENCIÓN"
"\""2022-06-09"," Es que…

INTERVENCIÓN"
"\""2022-06-09"," Sí, sí, es un caso parecido a lo que había con las medicinas, las transas que hacían con las medicinas. 

Lo del Fonden, tenían un grupo de proveedores alrededor de Gobernación y, como se pueden hacer compras sin licitación, por la emergencia, hacían su agosto.

INTERVENCIÓN"
"\""2022-06-09"," ¿Pero a quién?

INTERLOCUTOR"
"\""2022-06-09"," Ah, bueno, hay que denunciarlo, pero en el gobierno federal, no; el que compra, por ejemplo, las despensas y los electrodomésticos….

INTERVENCIÓN"
"\""2022-06-09"," No, no, no, va directo a la gente. O sea, es Hacienda, a partir del censo, si dice"
"\""2022-06-09"," Sí, y hay que ir a las instancias judiciales y presentar demanda, denuncias formales.

Y no permitir la corrupción, cero corrupción, es una peste la corrupción. Y hay que estigmatizar al corrupto, no aplaudirle, no tolerar la corrupción, porque eso es el principal problema de México, el principal problema de México es la corrupción, o era la corrupción.

INTERVENCIÓN"
"\""2022-06-09"," No.

INTERVENCIÓN"
"\""2022-06-09"," Sí, que no se iban a cobrar.

INTERLOCUTOR"
"\""2022-06-09"," No, no se van a pagar. Es lo mismo.

INTERLOCUTOR"
"\""2022-06-09"," No, es que son procesos. Pero tengo, por ejemplo, el informe de los institutos y no se cobran los medicamentos y no se cobra el servicio.

INTERVENCIÓN"
"\""2022-06-09"," Ah, hay que seguirlo denunciando.

INTERVENCIÓN"
"\""2022-06-09"," Ese es otro asunto, pero es lo mismo, porque es el derecho a la salud. Nada es sencillo; más, cuando se viene de un régimen corrupto.

INTERVENCIÓN"
"\""2022-06-09"," Yo no me puedo ir del gobierno, no quiere decir que me vaya a quedar, no, yo considero que a más tardar en un año ya no me vas a poder decir eso.

INTERVENCIÓN"
"\""2022-06-09"," Sí, sí, sí lo creo, sí lo creo; en un año, no.

INTERVENCIÓN"
"\""2022-06-09"," Sí, para atención médica y medicamentos gratuitos todos.

INTERVENCIÓN"
"\""2022-06-09"," Aquí hay teléfonos, por ejemplo, los martes cuando informamos sobre la salud.

Ahora el tema central los martes, que es el llamado Pulso de la Salud, ya no es la pandemia, que afortunadamente está disminuida, sino es cómo se está construyendo el nuevo sistema de salud pública para garantizar el derecho a la salud, a todos, esto es atención médica con especialistas, análisis clínicos, medicamentos gratuitos, todo. Ese es el desafío que tenemos.

Y los martes, por eso es Zoé, porque todo este sistema lo estamos basando en el esquema que se inició hace un poco más de 40 años del IMSS-Bienestar, que antes se llamaba IMSS-Coplamar y fue cambiando, y fue lo que quedó federalizado, porque todo lo demás se descentralizado.

Entonces, ahora con el modelo IMSS-Bienestar se está levantando el nuevo sistema de salud pública. Empezamos en Nayarit, ya llevamos 15, 16 estados con inventarios desde abajo, cuántas unidades médicas, cuántos centros de salud, cuántos hospitales, cuántos hospitales de tercer nivel, qué personal tenemos, qué personal nos falta, cómo está el abasto de medicamentos. Entonces, ese sistema va a funcionar a la perfección, ese es el compromiso que tenemos con todos los recursos.

Yo puedo decir hoy que ya tenemos 90 por ciento de abasto de medicamentos, no puedo decir 100, pero cuando llegamos no había ni la mitad, lo que había era una gran corrupción en la compra de los medicamentos, por eso se nos lanzaron muy fuerte, pero ya estamos a punto de resolverlo. Y no pudieron los corruptos y vaya que estuvo dura la lanzada, pero nosotros somos muy perseverantes.

Entonces, ya tenemos ese compromiso muy claro"
"\""2022-06-08","Buenos días. 

Bueno, hoy, como todos los jueves, corresponde informar sobre homicidios lamentables, delitos que se cometen y que se busca resolver pronto, y que no haya impunidad, e justicia pronta.

Entonces, vamos a darle la palabra al licenciado Ricardo Mejía Berdeja, que es subsecretario de Seguridad Pública, que es el encargado de atender esta sección; y no sólo de venir aquí a informar, no es vocero, sino que es el que trabaja en coordinación con autoridades estatales, municipales y coordina el interior de la Secretaría de Seguridad Pública, todo el equipo que tiene como encomienda aplicarse a fondo, investigar y no permitir impunidad, que no queden impunes delitos. Entonces, vamos a darle la palabra a Ricardo.

Luego, nada más convocar para el sorteo de la Lotería. Ahí está. Martes 28 de junio. Todo esto es para apoyar a la gente, es ganar y ayudar al prójimo.

Y vamos a intensificar esta acción, porque hay muchísimos bienes públicos abandonados en las distintas dependencias, bienes que sin mantenimiento se echan a perder, bienes que se confiscan y que hay que pagar mucho en mantenimiento o, además de costo del bien original, como sucedió en el rancho que le compraron al finado Toledo Corro, que lo compraron carísimo —en 120 millones de dólares, en un lugar inapropiado para un desarrollo turístico, porque iban por el atraco, por el robo, por la compra, en 120 millones de dólares—, pero además de eso le invirtieron en obras que están ahí abandonadas, y lo que en ese entonces se compró en 120 millones,ahora, sumándole todos los gastos que hizo Fonatur, llega a 200 millones de dólares, cuatro mil millones de pesos; y eso, porque ahora el peso está fortachón, cuatro mil.

Por eso se está rifando, porque no hay quién quiera hacer una inversión de cuatro ml millones, porque no va a ser fácil. Es como el avión presidencial. Ya se agotó, por ejemplo, la capacidad de tiempo de vida útil del avión de Argentina, el avión presidencial, entonces les mandamos a decir"
"\""2022-06-08","Vámonos. Ustedes dos, tres, cuatro, cinco, seis atrás y siete, la compañera, a ver si alcanza, y después tú, ocho. 

PREGUNTA"
"\""2022-06-08"," Muy bien, vamos a pedirle a Leti que nos ayude en los dos casos. 

Lo primero tiene que ver con la consejería, el Consejo de la Judicatura del Poder Judicial, sobre el juez.

Y lo otro, pues es una investigación que hay que hacer con Seguridad Pública federal, con Rosa Icela, y ustedes, hacernos cargo. Platiquen para verlo.

INTERLOCUTORA"
"\""2022-06-08","¿Quién sigue?

PREGUNTA"
"\""2022-06-08","Bueno, es un asunto de interpretación, ¿no? Nosotros estamos representados, pero al mismo tiempo lo hacemos bajo protesta, porque no aceptamos que se excluya a nadie.

Queremos la unidad de todos los países del continente americano en beneficio de nuestros pueblos y no queremos alentar bloqueos ni discriminación. No estamos de acuerdo con mantener la misma política de siempre, intervencionista, que afecta a la gente que tiene que ver con las cúpulas de poder económico y político; las diferencias arriba, por cuestiones ideológicas, por dogmatismos, por intereses, porque si se asume una postura, ya lo he dicho varias veces, en contra de un país, se puede sacar beneficio, puede uno llegar a ser hasta senador o a tener dinero, ¿y qué culpa tienen los pueblos?

Entonces, ya no queremos eso, queremos la hermandad, lo que soñaba Bolívar, la integración de toda América, incluyendo a Estados Unidos y Canadá, unirnos, pero por estos intereses de grupos y por la política de odio, se excluye. Ojalá y eso no siga sucediendo.

Y si nosotros no hacemos nada por que cambie esa política hegemónica, que no respeta la soberanía de los pueblos, la independencia de los países, si nosotros nos quedamos callados, pues eso va a continuar.

Pero creo que es una política anacrónica, vieja y desde luego injusta, que hay que hacer a un lado y hay que inaugurar una etapa nueva en la relación de todos los pueblos y de los países hermanos del continente americano; esto, de acuerdo con nuestra política exterior, lo que establece nuestra Constitución de no intervención y de autodeterminación de los pueblos, pero también porque se están dando reacomodos en el mundo y se están integrando desde hace algún tiempo regiones, y América debe integrarse en lo económico, en lo comercial, con respeto a la soberanía de cada nación. Eso es lo más recomendable.

A ver si no tenemos las esferas de influencia económica comercial en el mundo que habían antes, como, por ejemplo, Asia y China en particular, no aparecían y ahora es predominante. Si continúa esa tendencia, nuestro pronóstico es que en 30 años China va a tener el dominio del 70 por ciento del comercio en el mundo y América del Norte vamos a estar entre el cuatro y el 10 por ciento. Y ese desequilibrio no queremos que se resuelva con la tentación del uso de la fuerza, con lo bélico.

¿Qué es lo más recomendable, pensando en las nuevas generaciones y en la paz?

Que nos integremos en América y se constituya, porque hay mucho potencial, en una región fuerte, en lo económico y en lo comercial, y esto significa equilibrios, no predominio de ninguna nación, no hegemonías. Ese es nuestro planteamiento de fondo. 

Pero si va a seguir lo mismo en lo político, interviniendo, diciendo quién se porta bien, quién se porta mal y con una actitud irrespetuosa de la soberanía de los pueblos, pues ¿cómo vamos a dar el otro paso hacia la integración económica con respeto a la soberanía?

Pues ahí está. Esto era el 60, obvio, pues era Estados Unidos en los 60. 

Adelante, la que sigue. En los 80 sigue estando, pero ya aquí empieza a verse, creo que por aquí, lo de China. Esto es Europa.

Adelante, continúa. Ya empieza, miren, sigue.

Adelante. Miren esto. ¿Qué va a pasar hacia adelante si esta tendencia continúa? Porque legal, legítimamente tiene que haber libertad comercial, no puede haber guerras comerciales. Entonces, ¿cómo hacerle? Consolidarnos.

Es evidente que se dispersan más fondos por la crisis de la pandemia en Estados Unidos, en América del Norte, y se llenan los puertos del Estados Unidos, del Pacífico, de mercancías de Asia. Y se llega al extremo de que como no se produce en América del Norte ni en América en general, todo se tiene que comprar y, si se necesita un refrigerador, una licuadora, hay que apuntarse y hay que esperar seis meses.

Ahora mismo con la guerra en Ucrania, cuánto se ha incrementado el gas, cómo está la inflación.

¿Cómo se resuelve el problema del gas? 

Aun cuando de Estados Unidos están enviando gas a Europa, congelándolo, no tienen instalaciones suficientes. Se ha incrementado la exportación de gas de Estados Unidos a Europa, pero no es suficiente. 

En el caso nuestro, pues se demuestra que tenemos que buscar la autosuficiencia, pero esto lo podemos lograr si nos unimos, y hay condiciones inmejorables porque América tiene fuerza de trabajo joven, creativa, muchos recursos naturales, mercado, tecnología, capital.

¿Qué es lo que hace falta entonces?

Una nueva política, pero… ‘No invitando a todos, no buscando la conciliación, no haciendo lo que en un tiempo se hizo en Europa’, que de la Comunidad Europea pasó a la Unión Europea, que es lo que hay que hacer en América, de acuerdo a nuestras características específicas por país, pero con respeto a nuestra independencia, nuestra soberanía, sin arrogancias.

Y también ya decirles a estos grupos al interior de Estados Unidos"
"\""2022-06-08"," Sí, vamos avanzando bien, nada más que había todo un pacto de silencio y muchos intereses, y se está avanzando y vamos a tener resultados y vamos a cumplir con nuestro compromiso.

INTERLOCUTORA"
"\""2022-06-08"," No, no, no, todos los días estamos trabajando.

INTERLOCUTORA"
"\""2022-06-08"," Sí, sí, cuando tengamos más información, que ya tenemos mucha, pero vamos a esperarnos. Cuando hay voluntad, cuando hay convicciones, la justicia tarda, pero llega.

INTERLOCUTORA"
"\""2022-06-08"," No, no me reuní con Dolores Padierna, no nos ha solicitado audiencia.

¿Y de dónde sale eso?

INTERLOCUTORA"
"\""2022-06-08"," Ah, vino.

PREGUNTA"
"\""2022-06-08","Bueno, es un asunto de la CRE y está pues fundado y tienen que pagar la multa. También pueden acudir a otras instancias y al Poder Judicial, pero de que está fundada la sanción no tengo duda, porque estaban, y siguen estando en algunos casos, violando la ley con el autoabasto y la Suprema Corte ya definió como jurisprudencia, por el número de votos, de que el famoso autoabasto es fraude legal.

Entonces, no pueden ellos estar vendiendo energía eléctrica y tienen que decidir los clientes si se arreglan con la Comisión Federal de Electricidad para que les abastezca de energía.

Yo le he planteado al director de la Comisión Federal de Electricidad que les ofrezca las mismas condiciones a los clientes, para que no digan que se están cometiendo injusticias, pero que no podemos nosotros continuar tolerando la violación a la ley. Y ya muchos clientes o algunos ya se están acercando para que se tengan estos acuerdos con la Comisión Federal de Electricidad.

Desde luego, los de Iberdrola son algo especiales, porque quedaron muy mal acostumbrados al influyentismo y no quieren cambiar. Ese es otro caso.

Acabo de leer que, de 12 consejeros de Iberdrola en Estados Unidos, creo que ratificaron a 11 y entró un nuevo consejero. Es una señora que fue secretaria de Empleo en el gobierno de España, con Rajoy, ya pasa a ser consejera de Iberdrola, como lo de Calderón. Entonces, apuestan mucho a eso, al influyentismo, y si eso hacen en Estados Unidos, imagínense lo que hacían aquí o lo que hacen España, es mucha prepotencia.

Vamos a seguirlos convenciendo, persuadiendo de que ya las cosas cambiaron. El ejemplo es lo que se hizo con las empresas estadounidenses, que nos llevó, no sé, cinco días. Los atendí personalmente, caso por caso, en concesiones de petróleo, en terminales de distribución, en planta solar, en gasoductos, en permisos para plantas de licuefacción, vimos todo.

Y estuvo el embajador de Estados Unidos; y estuvo el licenciado Bartlett, de la Comisión Federal de Electricidad; y el ingeniero Octavio Romero Oropeza, de Pemex; y Rocío Nahle, secretaria de Energía; y vinieron los dueños de todas estas empresas y sacamos acuerdos. En muy pocos casos no llegamos a consensos, en todos casi llegamos a acuerdo.

Y en su mayoría, les comentaba, se trata de dar garantías y de que llegue más inversión foránea, estamos hablando de inversión extranjera potencial de 20 a 30 mil millones de dólares. O sea, dedicamos tiempo, imagínense 16, hora y media, dos horas en promedio, y salimos.

Pero en el caso de Iberdrola y de algunos empresarios asociados a Iberdrola de México no quieren, piensan que van a ir pateando el bote y que ya se va a terminar el gobierno y que entonces van a regresar por sus fueros. Está mal esa apuesta. Yo les aconsejo que no lo hagan porque yo no me voy a ir quedando como cómplice de corrupción, como encubridor.

Imagínense si la Suprema Corte establece de que el autoabasto es fraude legal y yo termino y se queda la práctica del autoabasto. Si hay posibilidades de llegar al arreglo es mucho mejor; además, no les perjudica. Es una cuestión de prepotencia, de orgullo.

No les estamos expropiando ninguna planta, no hay aumentos de tarifas. Ahora estamos por hacer un ajuste porque la inflación está creciendo, menor completamente, y eso todavía lo estamos analizando, pero seguimos teniendo tarifas muy bajas con relación a Europa, con relación a Estados Unidos, en energía eléctrica, gasolinas y estamos buscando la forma de bajar la inflación con distintas medidas que ya vamos a explicar, aunque ya estamos tomando decisiones. Por ejemplo, el quitar el IEPS, el que no se pague ese impuesto a la gasolina, eso ayuda mucho al consumidor, por eso no hay esos aumentos que hay en Estados Unidos, seguimos teniendo la gasolina nosotros más barata que en Estados Unidos.

Entonces, todas esas medidas y otras que estamos tomando para los alimentos, que ya nos van a empezar a dar resultado, eso es lo que vamos a hacer.

Y es el secretario de Gobernación el que está atendiendo a las empresas que tienen que ver con la industria eléctrica, sobre todo en esto de productores independientes y quienes construyeron sin permiso. Aunque parezca increíble, construían sin permiso una planta.

Y se trata pues no sólo de producir la energía, sino de despacharla, de subirla a la red, y eso requiere de planeación porque, si no, revienta la red, tiene que tener capacidad, es un asunto técnico; pero como ellos iban por los billullos, qué les va a importar si hay espacio en la red de transmisión. Ellos creaban condiciones, de hecho, para después presionar o con el influyentismo lograr que los conectaran a la red.

INTERVENCIÓN"
"\""2022-06-08"," Sí, además los tenían que despachar primero, o sea, todo eso que ya se corrigió, que se corrigió gracias a que se ganó la controversia en la Suprema Corte de Justicia.

INTERLOCUTOR"
"\""2022-06-08"," Es poner orden nada más.

Y a todos nos conviene, hasta en España. Ya hay protestas, aunque no se toca el tema en los medios porque tienen una influencia tremenda los de Iberdrola, porque está como las empresas constructoras, antes tenían más abogados que ingenieros, así está Iberdrola, tiene más políticos que técnicos, y medios de comunicación.

INTERLOCUTOR"
"\""2022-06-08"," Y cabilderos y mucha influencia, que es el modelo este que ha prevalecido desgraciadamente durante mucho tiempo, que también requiere cambios.

Los intereses del New York Times, los intereses del Financial Times, Wall Street Journal. Ayer el New York Times, una nota sobre México, sobre la persecución a los medios en México; o sea, están peor que el Reforma, quién sabe qué les pasa.

INTERLOCUTOR"
"\""2022-06-08"," Sí, es como los cambios de colores de la laguna de Bacalar o el tesoro que tenemos en las aguas profundas, o sea, todo esto que van inventando, creando.

Entonces, con los medios, con la repetición de la fórmula de Goebbels, pues llegan a confundir. A algunos, ya no, ¿eh?, ya no les funciona.

Ayer estaba yo viendo de que… Y es interesante, por eso lo doy a conocer, porque a lo mejor la gente no todos se enteran, porque como esto no se difunde mucho en los medios convencionales… Pero es muy interesante, es importante decirlo porque hay que informar.

Ayer hablábamos de, o antier, de lo de los partidos, y decía yo de que Claudio X. González era como el estratega del bloque opositor, y de la historia de los partidos y de cómo se fueron integrando, y cómo están en una etapa decadente y que no me deben de echar la culpa a mí, hablábamos de eso, y cómo yo recomendaba de que, pues regresaran a sus orígenes, que no se mantuvieran en una política pragmática que los terminó desdibujando por completo, hasta por respeto a los antepasados.

Hablábamos de la historia del PRI, de cómo surge después de la Revolución como PNR, cómo se transforma en el 38 como partido de la Revolución; luego, cómo se transforma en PRI en el 46 y por qué; y, luego, cómo entran en el acuerdo cuando Salinas y se convierte en los hechos de facto, aunque no de jure, en PRIAN, a partir de ahí.

Y decían que no era cierto, sino que eran distintos y así engañaron todavía un tiempo; pero ya después, fuera máscaras y se asocian en los últimos tiempos.

Me dio risa de que hay un video donde está Creel cuestionándonos a nosotros. A ver, búscalo, que está interesante, para los jóvenes.

Y dice —si no lo encuentras yo lo explico— empieza a decir que el partido al que yo pertenezco, que tengo licencia, ya es el nuevo PRI o es como… No, dice, es peor que el PRI.

Pero yo creo que estaba junto a unos del PRI, porque son ahora socios, y dice"
"\""2022-06-08"," Pero fíjense lo que sucede, estábamos hablando de eso y ayer sale un reportaje de la agrupación esta que yo llamo ‘México en Favor de la Corrupción’, la de Claudio X. González, en contra del presidente del PRI, de Moreno, donde le sacan que compraba terrenos, cuando era gobernador en Campeche, baratos y que los vendía caro, y le sacan no sé cuántas propiedades, 30, 40 propiedades. Pero toda una ruptura.

Claro algunos dicen"
"\""2022-06-08"," Ah, ya lo bajaron.

Sí, porque el presidente del PRI le pidió a Claudio…

JESÚS RAMÍREZ CUEVAS"
"\""2022-06-08"," Ah, bueno, esta es, pero ya la bajaron. 

JESÚS RAMÍREZ CUEVAS"
"\""2022-06-08"," ¿Y cómo decía? Esta era la que estaba, ¿no? Es una foto.

JESÚS RAMÍREZ CUEVAS"
"\""2022-06-08"," Ah, la bajaron. ¿Y cómo decía? 

A ver, pero la síntesis es"
"\""2022-06-08"," Ah, ya la volvieron a poner. Bueno, pero la suban o la bajen ¿ya qué demuestra, pues?, pues que ya es un pleito ahí.

¿Cómo es que decían ayer, que yo no sabía porque no había escuchado, y aquí ustedes me ilustraron?

INTERVENCIÓN"
"\""2022-06-08"," El tiro, hay tiro, Pues sí, sí. Pero miren estas cosas que están saliendo.

Entonces, tenemos ya que seguir cambiando, a todos nos ayuda. Esto le va a ayudar a los dos partidos, le ayuda al PAN y le ayuda al PRI, o sea, porque es evidenciar una crisis, una descomposición que tiene que llevar a acciones nuevas, a tomar decisiones, a no caer en la autocomplacencia. ¿Se imaginan el que después del domingo hayan celebrado de que les había ido muy bien? O sea, muy grave su asunto en lo político.

Entonces, esto ya ayuda a una reflexión de fondo y a terminar con la autocomplacencia, el autoengaño, el tener capacidad para rectificar, y esto ayuda también al país, es conveniente.

INTERLOCUTOR"
"\""2022-06-08"," Ya hemos estado buscando la alternativa.

Pues son de estos asuntos que nos dejaron de herencia y estamos enderezando. Por lo pronto, paramos una ampliación que se quería hacer al aeropuerto con los mismos propósitos, se detuvo porque consideramos que no era necesario. Estamos buscando rehabilitar ese aeropuerto.

Tenemos el problema serio, grave, de los hundimientos, que tampoco los tomaron en cuenta cuando se construyó la Terminal 2. Estamos buscando estructuralmente cómo resolverlo.

Hemos estado invirtiendo en darle mantenimiento en las pistas, los baños, todo.

Y en el hangar está el avión; o sea, también para tenerlo cuidado se le está dando mantenimiento, pero, como tú dices, todo esto fue un gasto extravagante, exagerado, más de mil millones de pesos el hangar para guardar el avión.

INTERVENCIÓN"
"\""2022-06-08"," No, fue lo que costó la construcción.

INTERVENCIÓN"
"\""2022-06-08"," Pues si cuesta 500 mil…

INTERLOCUTOR"
"\""2022-06-08"," De agua.

INTERLOCUTOR"
"\""2022-06-08","Porque el aeropuerto, el aeropuerto no tiene agua, se tiene que acarrear el agua en pipas, el aeropuerto de la Ciudad de México. Entonces, estamos resolviendo todo eso, y…

INTERVENCIÓN"
"\""2022-06-08"," Ah, del avión, no pues vamos a informarles, pero sí son millones de pesos.

Nada más quiero aclararles lo siguiente, porque este oficio exige a veces optar entre inconvenientes"
"\""2022-06-08"," No, lo que no está mal es esto de Argentina, siempre y cuando haya un compromiso, aun cuando sea a mediano plazo.

INTERVENCIÓN"
"\""2022-06-08"," Con intereses.

INTERVENCIÓN"
"\""2022-06-08"," Ah, pues nos mandaron a decir que tenían 30, pero ya les hablé de que en el último avalúo con 110. Entonces, sí podemos entregarlo sin problema, los 30, si hacemos un convenio de que nos van a pagar hacia adelante, con alimentos, o sea…

INTERVENCIÓN"
"\""2022-06-08","¿Mande?

INTERVENCIÓN"
"\""2022-06-08"," No, pasaría, porque no podrían ellos. No, pasaría, adelante, tiene que ser un acuerdo de Estado, incluso entre los bancos, pero sí tenemos nosotros voluntad para venderlo. Afortunadamente ya le sacamos el costo por la rifa, eso nos ayudó mucho, pero de todas maneras ahí está.

Y he estado también pensando de, si no se vende, lo vamos a entregar a la Fuerza Aérea para que lo maneje como parte de la empresa que va a hacerse cargo de los aeropuertos de Tulum, de Chetumal, de Palenque, del Felipe Ángeles y del Tren Maya, y que ellos puedan organizar viajes de estos chárter.

INTERVENCIÓN"
"\""2022-06-08"," Yo creo que en tres meses ya sabemos. Pero sí estaríamos en condiciones de que, si nos dan los 30 y se firma un convenio de pago de acuerdo al avalúo y los intereses, se les entrega a ellos. Y no estaría mal, porque la verdad es que el avión que traen ya, dicho por propios y extraños, ya cumplió su tiempo útil y sí necesitan un avión.

INTERVENCIÓN"
"\""2022-06-08"," ¿Ya se dieron cuenta que ya no hay orden ahora? Pero vamos, está bien así, también ¿para qué tanta formalidad?

Sí, ya, sí me contestó el señor Rubio.

INTERVENCIÓN"
"\""2022-06-08"," Sí, sí, sí. Ah, eso sí calienta. Yo voy a seguir tratando el tema, porque los tres senadores, Menéndez, que ese es fuertísimo, ya les dije, amenaza porque es el voto que decide en el Senado.

Quiero saber también cuántos años llevan de senadores, ahí lo dejo de tarea, porque deben de llevar mucho tiempo.

Pero tienen una influencia y mucho rencor, mucho odio al pueblo cubano, cuando no hay que odiar y saber diferenciar entre las cúpulas, las autoridades, nosotros y los pueblos, y más si se tiene origen en Cuba.

¿Qué, ya no se tiene ningún cariño al pueblo donde nacieron nuestros padres o donde nacimos nosotros, se haya presentado cualquier circunstancia? ¿Nos gana más el rencor o el lucro, el traficar con el dolor de todo un pueblo o nuestra ideología o nuestros dogmas o nuestro clasismo o nuestro racismo?

Un servidor público no puede actuar así, tiene que ser, como decía Morelos, siervo de la nación, poner por delante los intereses generales; por legítimos que sean los intereses individuales siempre hay que poner por delante el interés del pueblo y de la nación. Entonces, eso.

Los otros dos senadores, pues los entiendo más porque son del Partido Republicano, pero este señor Menéndez es del Partido Demócrata. ¿Cómo es posible que el presidente Obama, de su partido haya permitido que en la cumbre participaran todos los países? Bueno, el presidente Trump permitió que fueran todos; él no asistió, fue el vicepresidente en Panamá, pero no hubo veto; y ahora, por las presiones internas, el presidente Biden no puede invitar a todos porque es el influyente senador, presidente de la Comisión de Asuntos Internacionales, imagínese.

Estaba yo viendo, porque no sabía yo mucho sobre su historia, tiene mi edad. Por eso digo que… A ver ¿cuántos años tiene de senador?

JESÚS RAMÍREZ CUEVAS"
"\""2022-06-08"," Desde del 2006, tiene poco, 16 años; pero seguramente estuvo en contra de Evo, porque Evo tuvo 14.

Y los otros dos del Partido Republicano, pues lo mismo.

JESÚS RAMÍREZ CUEVAS"
"\""2022-06-08","¿Cuánto? ¿Once? 

¿Y el otro?

JESÚS RAMÍREZ CUEVAS"
"\""2022-06-08","Nueve. Pero esos todavía más duros, antimigrantes, todavía más en contra de los que se van a buscar la vida a Estados Unidos, y también son muy influyentes.

Entonces, no es nada personal, es que estos señores actuaban o actúan políticamente, nosotros no lo sabíamos en México, y resulta que sí tienen influencia que nos afecta. Entonces, ¿por qué no hacer la vida pública cada vez más pública?

Una señora que es periodista muy apegada al gobierno de Estados Unidos, Dolia Estévez, decía ayer o antier, extrañadísima"
"\""2022-06-08"," No, nosotros no nos metemos, nosotros lo que dijimos es"
"\""2022-06-08"," Pues es lo mismo.

INTERVENCIÓN"
"\""2022-06-08"," Pues es que les estoy diciendo que el señor Menéndez es demócrata. Eso es parte, pues, de la crisis, pero no sólo en Estados Unidos, en el mundo, la falta de definición. La política es, entre otras cosas, definirse con mucha claridad y representar algo y a alguien.

Hay que anclarse en los ideales, en los principios y no andar zigzagueando. Ya no es el tiempo de las indefiniciones, de lo gelatinoso. Querer quedar bien con todos, pues se termina quedando mal con todos. No, es de definiciones.

Entonces, ¿cómo va a entender un ciudadano si alguien es del PRI o es del PAN si no hay una definición? ¿Cómo se va a entender en Estados Unidos, cómo va a entender un ciudadano si alguien es del Partido Demócrata o del Partido Republicano si no hay una definición, si es casi lo mismo? ¿Por qué el miedo a la definición?

En eso los conservadores son más claros"
"\""2022-06-08"," No, Guillermo Bonfil era el de México profundo, que también ese es un libro que lo recomiendo a los jóvenes, es de lectura obligada.

Don Pepe Iturriaga, es otra gente que debe de ser leída, el finado Pepe Iturriaga, decía que todavía pastaban los búfalos en lo que hoy es Nueva York y ya en nuestro país había universidad y había imprenta.

Este es un gran país, sentirnos muy orgullosos y si no somos más que otros, tampoco somos menos. Es un orgullo ser mexicanos, un gran orgullo representar a este país. 

Me regañaron ayer y hoy también me van a regañar. No, pues, yo tengo… Que dicen que tardamos mucho, que tardamos mucho, que hay que hacerlas más cortas, pero es que es apasionante, ¿no?, y tenemos que redondear siempre, no dejar cosas sueltas.

INTERVENCIÓN"
"\""2022-06-08"," Ah, no vayan a manejar eso. No, no, no. Lo estamos analizando porque mi compromiso fue que no iban a aumentar los precios por encima de la inflación, pero estamos viviendo en una situación especial, de que si aumentamos de acuerdo a la inflación se va a sentir. Entonces, lo estamos analizando.

O sea, yo podría decir"
"\""2022-06-08","Buscando la forma, o sea, inversión, hay formas que estamos buscando, lo que estamos haciendo con la gasolina. Como afortunadamente nos está yendo bien con los precios altos del petróleo…. En el caso de la gasolina es que podemos mantener abajo el precio porque estamos obteniendo más excedentes que lo que dedicamos al subsidio a la gasolina porque estamos vendiendo, no sé, debe estar ahora en 110 la mezcla. ¿Cuánto está?

INTERVENCIÓN"
"\""2022-06-08"," En 113, o sea, está alta, entonces ese excedente nos permite a nosotros poder subsidiar, quitar el IEPS.

INTERVENCIÓN"
"\""2022-06-08"," Como es el gobierno de la República, no es el gobierno de Pemex y el gobierno de la Comisión Federal ni el gobierno de Hacienda, sino es el gobierno de todos los mexicanos, nos tenemos que ayudar unos a otros. Si a Pemex le está yendo bien y le sobra y puede ayudar, ayuda, nos ayudamos mutuamente.

INTERVENCIÓN"
"\""2022-06-08"," Es que si tenemos más excedentes…

INTERVENCIÓN"
