Fecha,Pregunta,Respuesta
"\""2022-06-02"," McCain.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR","McCain, que incluso había resultado condecorado como héroe de guerra, muy querido en Arizona.

Bueno, este Morris fue asesor después de la campaña en México, y la misma recomendación"
"\""2022-06-02"," El voto por voto.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," El voto por voto. Dijeron que no, no se podía técnicamente, legalmente no se podía hacer. Le escribí a Calderón y me contestó eso, que a él no le correspondía, que eso era un asunto de las autoridades electorales.

Hubo una magistrada electoral, porque no coincidía, había más votos que votantes, también faltaban boletas, entonces cuando le preguntaron a esta magistrada, familiar de un general del Estado Mayor, que era magistrada electoral, le dijeron"
"\""2022-06-02"," Y en ese tema, cuestión técnica, el horario de verano actual termina el 30, 31 de octubre, termina el horario de verano, regresamos una hora la manecilla del reloj y se queda el horario de invierno, podríamos decir, ya se queda permanente en dado caso.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí, ese es el que va a quedar, o sea…

INTERLOCUTOR"
"\""2022-06-02"," Es algo técnico, pero la gente a veces se confunde.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí, ese es. Va a quedar el horario que estaba anteriormente, que no quiero decir cómo le llamaban a ese horario o como le siguen llamando a ese horario, porque hay que cuidar el Estado laico, pero… No sí lo voy a decir, sí lo voy a decir, ‘el horario de Dios’.

INTERLOCUTOR"
"\""2022-06-02"," ¿Y sería decreto lo que se va a hacer? Porque fue un decreto finalmente lo de Zedillo.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí, lo que procede, sí.

INTERLOCUTOR"
"\""2022-06-02"," Perfecto.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR", Nada más que de todas formas vamos a hacer la encuesta para mostrarla y se va a dar la información de… Son dos cosas
"\""2022-06-02"," Sonora, también.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR","Sonora, sí.

Entonces ahí no, no, no hay novedad, pero sí, sí influye, en Sonora y en todos lados, porque se va separando mucho el horario con relación al centro.

Entonces, es el cambio. Bueno, lo que costó, el estudio del daño a la salud, que está bien hecho, los trastornos que produce. Y la salud es primero, o sea, no por mil millones de pesos vamos a permitir un daño a la salud.

Bueno, de todas formas, todos tenemos que hacer un esfuerzo, porque ¿qué ha venido pasando? Se ha reducido el ahorro, porque se están utilizando lámparas que utilizan menos…

INTERVENCIÓN"
"\""2022-06-02"," (Inaudible).

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí y por una serie de factores.

Entonces, eran poco más lo que se gastaba, ahora el ahorro es menor.

Entonces, podemos bajar todavía más si todos ayudamos y nos ayudamos, y nos ayudamos, sí, con un programa para no gastar energía de manera innecesaria, y hacer todos un compromiso de ahorrar energía, el gobierno y los particulares, de manera voluntaria, convenciendo de que a todos nos conviene.

Ya me voy. Te quedas para la próxima, se quedan para la próxima.

Bueno, hay un periodista de Japón que… ¿Te puedes esperar para el lunes?, ¿sí? Y a ti te damos la oportunidad de que preguntes. Hay consenso, ¿verdad? Ya, el lunes. Además, sigue disfrutando la Ciudad de México.

---
"
"\""2022-06-01"," Y, finalmente, un dato presidente, ayer se cumplieron dos años de la entrada en vigor del Tratado de Libre Comercio y pues muy seguramente con esa carga no sé si el secretario de Relaciones Exteriores, Marcelo Ebrard, acuda a la Cumbre de las Américas el próximo 6 de junio.

Gracias.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Pues es muy bueno el resultado de haber reafirmado el trabajar juntos en materia económica y principalmente en comercio con Estados Unidos y Canadá, el haber firmado de nuevo el tratado nos ha ayudado bastante. Acabamos de ver el dato de inversión extranjera y eso se explica en mucho por qué existe este tratado comercial.

Hay inversión extranjera, cada vez está llegando más inversión extranjera. Y sin duda este año va a ser histórico porque México tiene una situación de ventaja con relación a otros países para la inversión, tiene la cercanía al mercado de Estados Unidos y Canadá. Eso es muy importante.

Ya hay mucha integración económica entre Estados Unidos, Canadá y México. Hay no sólo fábricas, hay plantas de autopartes de la industria de Estados Unidos y Canadá que hacen indispensable a México. Es estratégico nuestro país.

Y en el mundo lamentablemente no andan bien las cosas, en otros continentes, y todos los analistas están coincidiendo de que México es la opción para la inversión foránea, para la inversión extranjera.

Hace como un mes desayuné con Larry Fink, presidente de un fondo de inversiones, se dice que uno de los más importantes del mundo, Black Rock, y su concepción, su visión es de que México está adelante como país estratégico para la inversión extranjera en algunos aspectos.

Por ejemplo, se habló mucho de las baterías. Por eso la importancia del litio, por el impulso que van a tener las energías renovables, todo lo que es la transición energética en el mediano y en el largo plazo; los vehículos eléctricos, ya hay sitios, ciudades en Estados Unidos donde el porcentaje de vehículos eléctricos es considerable, pero se requieren las baterías y se requiere el litio y se requiere otros minerales. De ahí la importancia de que México tenga litio y que se haya tomado la decisión de nacionalizarlo, de que sea una empresa de la nación, de los mexicanos, la que administre el litio. Pero en ese campo hay mucho futuro.

Otra oportunidad que se tiene es la de las plantas de fertilizantes, con todo esto que está pasando en Europa, inversión para tener fertilizante y la materia prima es gas y se tiene en Texas, se tiene en México, se tiene en América. Esa es otra opción de inversión.

También lo que tiene que ver con la exportación de gas a Asia y a Europa. Acabamos de estar con los directivos, el gerente principal de Sempra, porque está ya en proceso de construcción una planta de licuefacción en Ensenada, Baja California, y no descartan construir dos más.

Y lo mismo para el caso del golfo de México, porque estas plantas de licuefacción permiten congelar el gas, embarcarlo, llevarlo a Asia, 10 horas, 15 horas, y allá se regasifica en plantas y ya se mete a los ductos.

Y los precios del gas de Texas con los precios del gas en Asia y en Europa son muy atractivos porque son muy bajos los precios. Aun cuando últimamente se han incrementado, que el precio del gas en Texas es menor considerablemente al precio de gas en Asia y en Europa.

Y así muchas oportunidades de inversión.

Van a estar con nosotros empresarios que los voy a invitar a recorrer el istmo para que, una vez terminada la refinería de Dos Bocas… Porque traigo esa preocupación y esa ocupación, porque son 25, 30 mil trabajadores de la construcción que queremos que no se queden sin empleo, que ya sea en el Tren Maya o en estos 10 parques industriales encuentren pronto trabajo, por eso no descartamos también hacer una coquizadora nueva en Salina Cruz; todo esto, pensando en no parar en la creación de empleos.

De modo que México, repito, tiene una situación muy especial, por eso es lo de inversión extranjera. Y no va a cambiar; al contrario, va a seguir llegando la inversión extranjera a México.

Y ahora te firmo, nada más al rato.

INTERVENCIÓN"
"\""2022-06-01"," ¿La cumbre?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Lo de la cumbre, estamos esperando. Ayer un funcionario de Estados Unidos muy cercano, sí, al presidente Biden, Juan González, habló de que todavía no están terminadas las listas o hace falta distribuir algunas invitaciones. Vamos a esperarnos.

Es muy buena la relación con el gobierno del presidente Biden, muy buena con sus colaboradores, con Juan González, con el jefe del Departamento de Estado, Blinken; con su asesor para asuntos de seguridad, Sullivan. Es gente que tiene experiencia, son profesionales. Llevamos muy buena relación, nos caemos bien, nos respetan, nosotros los respetamos, y estamos en espera de que se tome una decisión.

Desde luego, ellos tienen que resolverlo escuchando a todos, como lo están haciendo seguramente. Ya saben cuál es nuestra postura. Y faltan todavía algunos días; entonces, cuando tengamos información vamos a darla a conocer.

INTERVENCIÓN"
"\""2022-06-01"," (Inaudible)

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Pues vamos a esperar la respuesta de lo que estamos planteando, pero, insisto, no hay prisa. Estamos muy cerca, hay varios vuelos afortunadamente a Tijuana y de ahí en carretera a Los Ángeles, y hasta la semana que viene, es hasta el miércoles.

INTERVENCIÓN"
"\""2022-06-01"," El lunes.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," No, es miércoles, jueves y viernes, y termina el viernes por la tarde noche, y ya me quedaría allá y regresaría hasta el sábado, si voy. Ahora, si no voy nos va a representar, México va a estar presente, nos va a representar el canciller, el secretario de Relaciones Exteriores, Marcelo Ebrard. Entonces, estamos esperando.

Ya hemos dado a conocer nuestras razones, y no es un asunto de pleito, de confrontación. Repito, es muy buena la relación con el gobierno del presidente Biden, él es una gente con mucha experiencia política, mucha, mucha experiencia política, es conciliador, es una persona con buenos sentimientos, nos llevamos bien. De modo que vamos a esperar.

Y, ante cualquier circunstancia, las relaciones con Estados Unidos van a seguir siendo buenas porque, insisto, son relaciones de amistad, sobre todo de amistad de nuestros pueblos, hay 40 millones de mexicanos en Estados Unidos, los que nacieron aquí y los hijos que nacieron allá, nietos, pero son relaciones entrañables.

Y, como decía hace un momento, también una integración económica, comercial.

Y el presidente Biden ha aceptado, incluso antes de que yo se lo planteara, porque él es una gente respetuosa, ha aceptado de que tiene que haber, le llama pie de igualdad en nuestras relaciones, tiene que haber un pie de igualdad en nuestras relaciones. Cada vez que hablamos me lo repite. Entonces, es respetuoso de nuestra independencia, de nuestra soberanía, es un buen gobernante. Ese es mi punto de vista en lo personal.

INTERVENCIÓN"
"\""2022-06-01"," Señor presidente, ¿cómo se está organizando México para esta reunión, Canadá, México, Estados Unidos, que le toca al país organizarlo?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," No tenemos ahora ninguna relación o una reunión a la que no se esté participando, creo que la reunión más importante pues esta Cumbre de las Américas.

Bueno, ahora sí, vámonos, vámonos. Uno, dos, una compañera mujer de atrás, allá, tres, cuatro, cinco y seis y siete. A ver si resultó.

PREGUNTA"
"\""2022-06-01"," Buenos días, señor presidente, subsecretario; buenos días, licenciado; buenos días a todas y a todos.

Diego Elías Cedillo, de Tabasco Hoy, Campeche Hoy, Quintana Roo Hoy y Diario Basta, de Grupo Cantón.

Señor presidente, me gustaría destacar una investigación que realizó nuestro investigador en diario Basta, Ricardo Sevilla, que se publicó en esta semana referente a un contrato que recibió el expresidente Vicente Fox por salvoconducto de terceros.

Este contrato fue para una empresa que se denomina Centro Hospitalario MAC, que se lo da precisamente Petróleos Mexicanos a un personaje vinculado a su hijo, al hijo de Vicente Fox, al hijastro, de hecho, a Manuel Bribiesca Sahagún, que tiene una empresa cuyo socio es Miguel Isaac Khobe o algo así, Khoubran

En consecuencia, presidente, me gustaría preguntarle si usted tenía conocimiento de esta adquisición directa que se dio por parte de Pemex para esta empresa para distribuir insumos médicos en Monterrey. Y si en dado caso, presidente, de que no tuviese conocimiento, ¿usted consideraría que el expresidente Fox tiene ciertos vínculos aún en el gobierno federal, en este caso desde la Torre de Pemex?

¿Por qué?

Porque al final y al cabo esta adjudicación no tuvo un proceso público, no ha sido una licitación pública y, de hecho, en la investigación que se realiza algunos funcionarios de Pemex argumentan y esgrimen que por instrucciones de altos mandos se tenía que dar esta adjudicación. Sería mi primera pregunta, presidente.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Pues no tengo conocimiento sobre este posible contrato. Seguramente se va a informar.

Quiero comentar que nosotros no tenemos enemigos. No es mi enemigo el expresidente Peña Nieto, ni el expresidente Calderón, ni el expresidente Fox, ni el expresidente Zedillo, ni el expresidente Salinas. Somos adversarios, pero no los considero mis enemigos.

Ellos actuaron en su momento, aplicaron una política que yo combatí siempre, nunca estuve de acuerdo con la política de Salinas, ni de Zedillo, ni de Fox, ni de Calderón, ni de Peña Nieto. Entonces, las diferencias son de orden político, no en lo personal. Yo no odio, lo que creo es que esa política que ellos impulsaron y llevaron a la práctica benefició a minorías, auspició la corrupción y produjo el atraso de México y el empobrecimiento de nuestro pueblo. Ese es el fondo del asunto.

Y esto lo he dicho desde hace bastante tiempo, de que acuso a Salinas de haber entregado los bienes de la nación, empresas, bancos, minas, las tierras ejidales a particulares; y de manera precisa —y esto para los jóvenes— a sus allegados, porque quiso construir, crear una nueva oligarquía, un grupo compacto.

Y a los jóvenes podría decirles que busquen cómo se ahondaron, se profundizaron las desigualdades con esa política de Salinas, cómo unos cuantos, una minoría se hizo inmensamente rica mientras se empobreció a la mayoría del pueblo. Con datos del Banco Mundial, del Fondo Monetario Internacional. Existen estos elementos.

En la revista Forbes, donde aparecen los hombres más ricos del mundo, publican una lista. Cuando entró Salinas había una sola familia mexicana con más de mil millones de dólares de capital; cuando terminó Salinas ya eran 24 multimillonarios mexicanos con más de 48 mil millones de dólares, y la mayoría de ellos se había beneficiado, o con un banco o con una empresa pública. Por eso yo le llamo el padre de la desigualdad moderna.

En caso de Zedillo, entre otras cosas, ¿por qué tenemos diferencias? Eso también para los jóvenes. Porque, ante una crisis que provocó el mismo gobierno, una crisis económica-financiera que se dio cuando termina Salinas y empieza Zedillo, ante esa crisis, en vez de rescatar al pueblo deciden rescatar a los de arriba, a los mismos que se habían beneficiado con la política entreguista de Salinas, a las grandes empresas, a los bancos; y convierten las deudas privadas de esas corporaciones en deuda pública y de ahí surge el llamado Fobaproa.

En vez de rescatar a los de abajo, rescatar a los pequeños comerciantes, pequeños empresarios, se rescató a los de mero arriba y se dejó esa deuda que en términos generales significa tres billones de pesos, que la vamos a tener que seguir pagando todavía en nuestra generación y es posible que se herede a las nuevas generaciones. Esa es mi diferencia.

¿Cuál es mi diferencia con Fox, de fondo?

Pues que engañó a millones de mexicanos de que iba a haber un cambio y siguió con lo mismo, siguió aplicando el salinismo como política, al grado que su secretario de Hacienda había estado de subsecretario de Hacienda con Salinas, y claro que no hubo ningún cambio, siguieron las privatizaciones de Salinas, de Zedillo.

Y para colmo, después de que se logra hacer a un lado al PRI, décadas de lucha de mucha gente de todas las corrientes del pensamiento, porque era una lucha que venía de opositores de derecha, de opositores de izquierda, para hacer a un lado al partido único, al partido de Estado, él traiciona ese movimiento, y al final, en vez de respetar la voluntad del pueblo, participa, encabeza el operativo de fraude cuando nos roban la Presidencia de la República.

Pero además él lo confiesa, hay testimonios, declaraciones de él, en donde dice"
"\""2022-06-01"," Saludó usted a la mamá de ‘el Chapo’.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Ah, sí, cómo no. Es distinto completamente, es muy distinto; o sea, un familiar de un delincuente, si no está enjuiciada y si es una señora mayor, una madre, merece todo el respeto.

Miren, en la tradición de justicia mexicana, cuando alguien está en la cárcel y muere su madre, se le puede permitir ir al velorio. Esas son cosas mayores, las mamás, los hijos. Eso no lo van a entender nunca.

Además, no crean que estoy muy preocupado de que lo asimilen los conservadores, porque parte del pensamiento conservador es eso, tiene el pensamiento conservador mucha carga de odio, para ellos no hay el perdón, aunque sean católicos en su pensamiento.

Y es, como lo dijo el escritor Moreno, quemarlos en la plaza, así piensan. Son muy dogmáticos, muy fanáticos, no le tienen amor al pueblo. Y, bueno, pues yo los respeto, pero yo no quiero ser como ellos.

Es también lo de la ambición al dinero, la ambición a lo material. A mis hijos, a la gente que quiero, a quienes me quieren, ¿qué les aconsejo? Aléjense lo más que puedan de esas ambiciones, controlen esas tentaciones, que no les domine el dinero, que no les domine el poder, no tengan tanto apego ni al dinero ni al poder, se puede ser feliz de otra manera, y hay que amarnos.

Y me encuentro a una persona mayor como la mamá de Guzmán Loera, la saludo y no tengo ningún problema de conciencia, que eso también es muy importante, ese es el principal tribunal. Puede uno tomarse fotos, pues imagínense cuántas fotos tengo yo con gente que está metida en cuestiones ilegales o ya está en la cárcel; no exagero, pero debo ser uno de los más fotografiados —no es para presumir—, de México, porque donde quiera que voy, foto, foto, foto.

Ahora fui a Chihuahua, allá a Guadalupe y Calvo. Llegamos, aterrizó el helicóptero y estaba todo el pueblo, y saludo uno por uno y foto, foto, foto, familias completas. El Atascadero se llama, del municipio de Guadalupe y Calvo.

Y niños y jóvenes, y yo pensando en la construcción del camino, en las escuelas, en el futuro para esos niños, para esos jóvenes, para que no sean enganchados, que no sean semillero, para que no siga habiendo delincuencia.

Pero esos, que alguno de ellos podría tomar el camino de las conductas antisociales, se los come uno a besos, de su bondad, de sus buenos sentimientos. Entonces, creo en eso.

Entonces, si se forman jóvenes y llegan a ser adultos en la esfera del individualismo… Lo que yo les hablaba de una señora que escuché hace poco diciendo de que el apoyo a los adultos mayores, la pensión, los vuelve flojos y que es mejor ponerlos a trabajar, como si no hubiesen trabajado toda su vida y merecieran vivir con un poco de holgura en el último tramo de la existencia.

Imagínense, una gente trabajando, que los hay, después de los 70 años. El organismo, la naturaleza, no lo olvidemos, ya no es lo mismo, y por necesidad muchos trabajan y otros que le tienen mucho amor al trabajo.

Hay un dato, no sé si se pueda demostrar, que en Pemex precisamente los trabajadores no se quieren jubilar, y pregunté por qué. Ah, porque no les pagan todo completo, porque cuando están en activo tienen compensaciones o tienen otras prestaciones que una vez que se jubilan se les quitan, y me dicen ‘no’. En el caso de Pemex no se quieren ir porque incluso hay estadísticas, hay datos de que cuando se retiran ya no se sienten del todo bien, y que el trabajo los mantiene vivos y sus amigos de trabajo, y son otras circunstancias. Bueno, pero ese el que quiere trabajar.

Pero que también se tenga el derecho de decir ‘ya trabajé y quiero retirarme’. Eso se aplica en Europa después de la Segunda Guerra Mundial. El avance —desde mi punto de vista— más importante conseguido en los países europeos fue el establecimiento del Estado de bienestar, que tuvo que ver mucho con el avance económico, político, hegemónico de la Unión Soviética, que Europa tenía que definir una política social para contrarrestar lo que se estaba haciendo en los países de la Unión Soviética, y así se creó lo del Estado de bienestar, que significa que una persona cuando llega a una determinada edad ya tiene una pensión, pero no una poca cantidad, sino una considerable cantidad de recursos como para vivir con holgura en los último años de su vida.

Y de ahí surgió también lo del derecho a la salud, y el derecho a la educación pública gratuita, y ese es también nuestro ideal como política pública. Pero la señora, que no es una marciana, sino que así piensa muchísima gente, sostiene que el dar esa pensión es innecesario o que fomenta la flojera. Porque también en el pensamiento conservador el pobre no trabaja y por eso es pobre o son flojos.

Eso no tiene ninguna justificación en nada, ahí está el ejemplo de nuestros paisanos migrantes. Si el mexicano fuese flojo, no saldría adelante en ningún lado. ¿Y cómo se van allá? Y este año es posible que nos manden 60 mil millones de dólares, es el principal ingreso, la principal fuente de ingresos que tiene el país, 60 mil millones de dólares, estamos hablando de un billón 200 mil millones de pesos al año, abajo, un billón 200 mil. Y los programas sociales nuestros, pues en general debemos de estar, los directos, en 600 mil, la mitad.

Entonces, qué flojos van a ser; al contrario, el pueblo de México es muy trabajador, nada más que a una gente con un pensamiento conservador, pues eso no se le va a quitar de la cabeza tan fácilmente. Aunque estén viendo ahí a su trabajadora doméstica que están trabajando día y noche, en el campo, a sus trabajadores, ellos llegan, algunos, sus trocas, sombrero texano, camisa de cuadro, sus botas, cinturón piteado, se bajan un rato de la camioneta, revisan cómo están los potreros, cómo está el ganado, se vuelven a subir, al café y hablar de que ¡qué barbaridad!, ¡qué flojos son los trabajadores!

Pero es interesante el tema, o sea, sobre el no odiar a nadie.

Yo les recomiendo a los que interese el tema que lean a León Tolstoi, tiene un… Un día voy a dar a conocer una bibliografía, porque no necesariamente tiene que ser Lenin o Hitler, para la formación. Los grandes escritores nos dejaron muchas enseñanzas, Tolstoi decía"
"\""2022-06-01"," Gracias, presidente.

En un segundo cuestionamiento, muy rápido, su opinión con respecto al fallo de la Suprema Corte de Justicia para devolverle el dinero al INE, este tema que Lorenzo Córdova quiere hacer un álbum en honor al ego para cerrar su periodo en cuanto a la dirigencia, en cuanto a la presidencia del INE.

También este punto de que pidieron, para 2023, 14 mil millones de pesos de presupuesto, argumentando que esto es lo que necesitan para operar.

Y, presidente, en otro tema muy rápidamente, estamos a pocos días de la jornada electoral, aprovechando también la presencia del subsecretario Ricardo Mejía, saber si lo han platicado en el Gabinete de Seguridad este tema. En esta semana el secretario de Gobernación, Adán Augusto López Hernández, hizo énfasis de que no hay focos rojos. Conocer su opinión.

Y aprovechando el tema de seguridad, ¿cuál es el estatus que mantiene el programa de los autos ‘chocolate’?

Gracias, presidente.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Bueno, nosotros, sobre las elecciones, lo que queremos y a lo que llamamos es a que la gente participe.

La información que tenemos es que se puede votar en todos los pueblos donde se van a instalar las casillas. No hay, hasta ahora ningún reporte de que no se vaya a instalar una casilla.

INTERVENCIÓN"
"\""2022-06-01"," ¿En Oaxaca, presidente?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Es una cosa especial, pero me estoy refiriendo a la cuestión básicamente de violencia que pueda producirse, en Oaxaca sería por otras razones. Pero en Tamaulipas, en Durango, en Hidalgo, en Aguascalientes, en Quintana Roo, en Oaxaca, no esta parte. Desde luego que ahí se tiene que esperar y a que resuelvan las autoridades.

Pero hay tranquilidad. Hay ruido en los medios, pero es lógico porque se está a unos días de las elecciones y siempre es así, pero no hay ningún indicio de violencia. De todas maneras, la Guardia Nacional va a estar pendiente en todos lados para darle protección a los ciudadanos.

Y no tener miedo, no dejarse apantallar, porque la abstención ayuda a los mapaches electorales. Ya lo hemos dicho varias veces, si votan pocos, pueden ganar los tramposos porque pueden acarrear gente, comprar votos y les alcanza; repartir dinero, entregar despensas, pollos, patos, chivos, borregos, puercos, cochinos, marranos. Ya estoy como Fox.

Bueno, pero cuando vota mucha gente, cuando vota mucha gente no les alcanza, aunque compren los votos, que salen los ciudadanos a ejercer su derecho, a hacer valer su libertad y su soberanía, porque el pueblo es el soberano, el que manda, el que decide, eso es la democracia.

Entonces, invitar a todos a participar en las elecciones.

INTERVENCIÓN"
"\""2022-06-01"," (Inaudible) en la gira.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Voy a estar de gira porque vamos a supervisar lo del Tren Maya. Vamos a estar en Valladolid, no vamos a ir a Quintana Roo, vamos a estar en Valladolid, vamos a estar en Mérida, en Yucatán no hay elecciones, vamos a estar en Campeche, en Chiapas y en Tabasco.

INTERVENCIÓN"
"\""2022-06-01"," ¿Y regresa?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Regreso el domingo al mediodía, en la tarde, aquí.

Tenemos dos reuniones, una, creo, en Tabasco, en la mañana, y ya de ahí vuelo a la Ciudad de México y aquí voy a estar el domingo, como a las 2"
"\""2022-06-01"," ¿Por tierra?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," No, no porque es supervisión del tramo, es en el helicóptero, y por tierra a una parte. Nada más que tampoco es abierta, es ir a ver cómo vamos.

Tenemos un método de supervisión permanente del avance en terraplenes, en obras hidráulicas, en balasto, en durmientes, rieles, en todo lo que tiene que ver con las estaciones, son más de 20 estaciones que ya se están construyendo, y hacemos una revisión por tramo.

Van las empresas y todos los servidores públicos, y ahí vemos si se va de acuerdo al programa, si hay atraso, qué problemas hay que enfrentar, para eso es básicamente.

INTERLOCUTOR"
"\""2022-06-01"," Lo de la Suprema Corte.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Lo del fallo de la Corte, vamos a esperarnos, ya se está… Ah, yo pensaba que hablaban del Tren Maya.

INTERVENCIÓN"
"\""2022-06-01"," Lo del INE.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Ah, tiene que ver con el Poder Legislativo.

Miren, el Poder Legislativo y en especial la Cámara de Diputados tiene como facultad exclusiva la aprobación del presupuesto. En el caso de los órganos autónomos, a nosotros nos envían su presupuesto, el INE, la Suprema Corte de Justicia, el Banco de México, y nosotros integramos esos presupuestos al presupuesto general y se envía a la Cámara de Diputados. Nosotros no podemos modificar el presupuesto que nos envía ningún órgano autónomo.

¿Quién tiene la facultad?

El Poder Legislativo.

En el caso de la Ley de Ingresos, son las dos cámaras, la de Diputados y Senadores; en el caso del presupuesto es facultad exclusiva de la Cámara de Diputados, no interviene la Cámara de Senadores.

Entonces, si hay una resolución de la Suprema Corte sobre el presupuesto del INE, quien tiene que atenderlo es la Cámara de Diputados, es lo que puedo decir.

Lo demás, ya para qué repito lo que ustedes saben sobre mi opinión. Si ya estoy pensando que le vamos a dar otra vuelta a la tuerca porque hace falta darle más al pueblo y a ver si es posible pasar de la austeridad republicana a una fase superior, que podría llamarse pobreza franciscana, para todos, todos. O sea, que se acaben por completo los lujos, no puede haber gobierno rico con pueblo pobre.

Es que se malacostumbraron, se les olvidó de que somos servidores públicos. ¿Para qué se meten al servicio público si lo que quieren es hacer dinero o tener de más? Que participen en el sector privado o que se apliquen en negocios particulares, pero el servicio público es otra cosa.

Imagínense, un funcionario bajándose de un carro último modelo en una colonia popular o que en un alto se para y va un camión urbano, lleno, con la gente parada y él es servidor público. ¿Qué, no da pena? ¿Qué, no se puede ser austero? ¿Qué, no el poder es humildad?

Pero si andan con esas ínfulas de superioridad y de fantochería y quieren comer en restaurantes caros y tomar vinos de importación, y vivir muy por encima de como vive la gente, pues que no opten por el servicio público. Nadie está autorizado a… como decía el poeta, nadie tiene el derecho a lo superfluo mientras existan seres humanos que carecen hasta de lo más indispensable; eso es parafraseando a Díaz Mirón.

Entonces, dinero para qué. Los viajes al extranjero. ¿Qué, ya no existe el sistema de telecomunicaciones? Y se logran muchísimos ahorros, muchos en todo lo que llaman gasto operativo.

Ahora que estamos empezando a analizar y ya se dio la información ayer de quitar lo del llamado horario de verano, muy fácil podríamos ahorrarnos lo que supuestamente se obtiene de ahorro con el cambio de horario que, está demostrado, afecta la salud.

¿Cómo lo podríamos hacer?

Dando el gobierno el ejemplo con la luz, los aires acondicionados, el exceso del uso de energía; pero eso no solo público, sino personal.

Además, se paga menos. Acuérdense ustedes de que, en las tarifas, si se consume una determinada cantidad de energía, es una tarifa; se pasa, aunque sea poquito, y ya es una tarifa muchísimo más elevada, de aquí vienen las quejas.

Entonces, bueno todo esto vamos a informarlo bien, es decir, a ver, vamos a procurar no pasarnos a la otra tarifa y vamos a ayudar todos, todos podemos ayudar. Pero, en fin.

INTERVENCIÓN"
"\""2022-06-01"," ¿Podemos (inaudible) que está usted adelantando un recorte al gasto público?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," ¿Cómo?

INTERVENCIÓN"
