Fecha,Dialogo
2022-06-02,"mccain, que incluso había resultado condecorado como héroe de guerra, muy querido en arizona.bueno, este morris fue asesor después de la campaña en méxico, y la misma recomendación"
2022-06-02," el voto por voto. dijeron que no, no se podía técnicamente, legalmente no se podía hacer. le escribí a calderón y me contestó eso, que a él no le correspondía, que eso era un asunto de las autoridades electorales.hubo una magistrada electoral, porque no coincidía, había más votos que votantes, también faltaban boletas, entonces cuando le preguntaron a esta magistrada, familiar de un general del estado mayor, que era magistrada electoral, le dijeron"
2022-06-02," va a ser ya la decisión, la propuesta nuestra se va a dar a conocer a más tardar en una semana; si no es la semana próxima, la otra ya se da a conocer la propuesta que tenemos para que se decida el que se suspenda lo del horario de verano.ya tenemos todos los estudios y ya nada más sería cosa… ni siquiera de hacer una consulta porque, si no, nos va a arruchar el , quién sabe cuántos millones va a pedir. no, una encuesta, y yo tengo la facultad para enviar una iniciativa.entonces, sólo es decir"
2022-06-02," sí, ese es el que va a quedar, o sea…"
2022-06-02," sí, ese es. va a quedar el horario que estaba anteriormente, que no quiero decir cómo le llamaban a ese horario o como le siguen llamando a ese horario, porque hay que cuidar el estado laico, pero… no sí lo voy a decir, sí lo voy a decir, ‘el horario de dios’."
2022-06-02," sí, lo que procede, sí."
2022-06-02, nada más que de todas formas vamos a hacer la encuesta para mostrarla y se va a dar la información de… son dos cosas
2022-06-02,"sonora, sí.entonces ahí no, no, no hay novedad, pero sí, sí influye, en sonora y en todos lados, porque se va separando mucho el horario con relación al centro.entonces, es el cambio. bueno, lo que costó, el estudio del daño a la salud, que está bien hecho, los trastornos que produce. y la salud es primero, o sea, no por mil millones de pesos vamos a permitir un daño a la salud.bueno, de todas formas, todos tenemos que hacer un esfuerzo, porque ¿qué ha venido pasando? se ha reducido el ahorro, porque se están utilizando lámparas que utilizan menos…ón"
2022-06-02," sí y por una serie de factores.entonces, eran poco más lo que se gastaba, ahora el ahorro es menor.entonces, podemos bajar todavía más si todos ayudamos y nos ayudamos, y nos ayudamos, sí, con un programa para no gastar energía de manera innecesaria, y hacer todos un compromiso de ahorrar energía, el gobierno y los particulares, de manera voluntaria, convenciendo de que a todos nos conviene.ya me voy. te quedas para la próxima, se quedan para la próxima.bueno, hay un periodista de japón que… ¿te puedes esperar para el lunes?, ¿sí? y a ti te damos la oportunidad de que preguntes. hay consenso, ¿verdad? ya, el lunes. además, sigue disfrutando la ciudad de méxico.---"
2022-06-01," buenos días.bueno, vamos a iniciar la conferencia, la información del día de hoy, con el reporte de los lamentables hechos de oaxaca, lo que ocasionó el huracán, los daños que ocasionó el huracán y lo que se está haciendo para auxiliar a la población.como ustedes saben, además de que estaba laura velázquez, coordinadora de protección civil desde el fin de semana, allá y estaban trabajando de manera coordinada todas las dependencias, decidimos que nos representara el general secretario, el general sandoval, que se trasladó desde ayer por la mañana y ya tienen ellos más información, y sobre todo se está actuando, se está trabajando y nos van a informar.empezamos con el informe del gobernador de oaxaca, alejandro murat. te escuchamos, alejandro.  ,   "
2022-06-01," gracias, alejandro.general secretario.   á,     "
2022-06-01," nos están informando de huatulco.¿en dónde están? á úa,    ón "
2022-06-01," y pues adelante, adelante, laura. á úa"
2022-06-01," pues ya tenemos la información de ustedes y mañana a ver si es posible tener otro informe de alejandro, el general luis cresencio, el jefe del estado mayor de la armada, almirante juan josé padilla olmos, que se encuentra también allá, y laura y todos los servidores públicos del gobierno federal, del gobierno estatal, presidentes municipales.y repetir que no están solos los habitantes de oaxaca afectados por este huracán, tanto los que viven en la costa como los que viven en la sierra, allá en pluma hidalgo, en ozolotepec, en los loxichas, en todas esas comunidades, y vamos a apoyarlos para que, como se ha hecho en otras regiones del país, cuando se padece de estos huracanes y de daños, vamos a apoyarlos para que se rehabiliten los caminos, para que se mejoren todos los servicios de educación, de salud, que se termine de restablecer el servicio eléctrico y que se ayude para la actividad productiva. desde luego, nuestro abrazo a familiares y amigos de los que desgraciadamente perdieron la vida. y vamos a seguir apoyando, no están solos.y muchas gracias, general sandoval, por encabezar esta acción, y nos vemos mañana, si les parece.muy bien, pues vamos a continuar. hoy jueves es también informe sobre los hechos de violencia y el programa de cero impunidad, y está con nosotros ricardo mejía, subsecretario de seguridad pública, que nos va a informar. ía ,    pú   ía   y ón  ()"
2022-06-01," bueno, hoy también, jueves, como se hace cada mes, vamos a informar sobre datos generales de cómo andamos en el país, cómo está la economía y también lo que tiene que ver con otros datos, incluida la situación de inseguridad o de violencia.entonces, vamos a pedirle a carlos torres, que es coordinador de programas integrales para el desarrollo y además secretario técnico de la oficina de la presidencia, que nos informe sobre esto.  ,  té   y       "
2022-06-01," bueno, pues terminamos de informar y ahora vamos a preguntas y respuestas. nada más tenemos uno apuntado, carlos pozos, un compañero."
2022-06-01," bueno, eso podría ayudar de manera voluntaria el secretario de gobernación para establecer comunicación con las partes y con el notario.vamos a pedirle a adán que intervenga en cuanto a lo que estás planteando."
2022-06-01," sí, ya, como lo mencionas, hay una mesa de diálogo entre pemex y los representantes sindicales, inició hace dos días, y está participando la secretaria del trabajo, ella está conduciendo esta mesa. y hay voluntad de que se llegue a acuerdos para que no haya conflictos, se está buscando una solución.y acerca de lo de los bonos, va a informar el secretario de hacienda y el director de pemex, creo que el lunes van ya a presentar todo un informe de la pregunta que me hicieron el día de ayer, y va a ayudar mucho a esclarecer las cosas."
2022-06-01," pues es muy bueno el resultado de haber reafirmado el trabajar juntos en materia económica y principalmente en comercio con estados unidos y canadá, el haber firmado de nuevo el tratado nos ha ayudado bastante. acabamos de ver el dato de inversión extranjera y eso se explica en mucho por qué existe este tratado comercial.hay inversión extranjera, cada vez está llegando más inversión extranjera. y sin duda este año va a ser histórico porque méxico tiene una situación de ventaja con relación a otros países para la inversión, tiene la cercanía al mercado de estados unidos y canadá. eso es muy importante.ya hay mucha integración económica entre estados unidos, canadá y méxico. hay no sólo fábricas, hay plantas de autopartes de la industria de estados unidos y canadá que hacen indispensable a méxico. es estratégico nuestro país.y en el mundo lamentablemente no andan bien las cosas, en otros continentes, y todos los analistas están coincidiendo de que méxico es la opción para la inversión foránea, para la inversión extranjera.hace como un mes desayuné con larry fink, presidente de un fondo de inversiones, se dice que uno de los más importantes del mundo, black rock, y su concepción, su visión es de que méxico está adelante como país estratégico para la inversión extranjera en algunos aspectos.por ejemplo, se habló mucho de las baterías. por eso la importancia del litio, por el impulso que van a tener las energías renovables, todo lo que es la transición energética en el mediano y en el largo plazo; los vehículos eléctricos, ya hay sitios, ciudades en estados unidos donde el porcentaje de vehículos eléctricos es considerable, pero se requieren las baterías y se requiere el litio y se requiere otros minerales. de ahí la importancia de que méxico tenga litio y que se haya tomado la decisión de nacionalizarlo, de que sea una empresa de la nación, de los mexicanos, la que administre el litio. pero en ese campo hay mucho futuro.otra oportunidad que se tiene es la de las plantas de fertilizantes, con todo esto que está pasando en europa, inversión para tener fertilizante y la materia prima es gas y se tiene en texas, se tiene en méxico, se tiene en américa. esa es otra opción de inversión.también lo que tiene que ver con la exportación de gas a asia y a europa. acabamos de estar con los directivos, el gerente principal de sempra, porque está ya en proceso de construcción una planta de licuefacción en ensenada, baja california, y no descartan construir dos más.y lo mismo para el caso del golfo de méxico, porque estas plantas de licuefacción permiten congelar el gas, embarcarlo, llevarlo a asia, 10 horas, 15 horas, y allá se regasifica en plantas y ya se mete a los ductos.y los precios del gas de texas con los precios del gas en asia y en europa son muy atractivos porque son muy bajos los precios. aun cuando últimamente se han incrementado, que el precio del gas en texas es menor considerablemente al precio de gas en asia y en europa.y así muchas oportunidades de inversión.van a estar con nosotros empresarios que los voy a invitar a recorrer el istmo para que, una vez terminada la refinería de dos bocas… porque traigo esa preocupación y esa ocupación, porque son 25, 30 mil trabajadores de la construcción que queremos que no se queden sin empleo, que ya sea en el tren maya o en estos 10 parques industriales encuentren pronto trabajo, por eso no descartamos también hacer una coquizadora nueva en salina cruz; todo esto, pensando en no parar en la creación de empleos.de modo que méxico, repito, tiene una situación muy especial, por eso es lo de inversión extranjera. y no va a cambiar; al contrario, va a seguir llegando la inversión extranjera a méxico.y ahora te firmo, nada más al rato.ón"
2022-06-01," lo de la cumbre, estamos esperando. ayer un funcionario de estados unidos muy cercano, sí, al presidente biden, juan gonzález, habló de que todavía no están terminadas las listas o hace falta distribuir algunas invitaciones. vamos a esperarnos.es muy buena la relación con el gobierno del presidente biden, muy buena con sus colaboradores, con juan gonzález, con el jefe del departamento de estado, blinken; con su asesor para asuntos de seguridad, sullivan. es gente que tiene experiencia, son profesionales. llevamos muy buena relación, nos caemos bien, nos respetan, nosotros los respetamos, y estamos en espera de que se tome una decisión.desde luego, ellos tienen que resolverlo escuchando a todos, como lo están haciendo seguramente. ya saben cuál es nuestra postura. y faltan todavía algunos días; entonces, cuando tengamos información vamos a darla a conocer.ón"
2022-06-01," pues vamos a esperar la respuesta de lo que estamos planteando, pero, insisto, no hay prisa. estamos muy cerca, hay varios vuelos afortunadamente a tijuana y de ahí en carretera a los ángeles, y hasta la semana que viene, es hasta el miércoles.ón"
2022-06-01," no, es miércoles, jueves y viernes, y termina el viernes por la tarde noche, y ya me quedaría allá y regresaría hasta el sábado, si voy. ahora, si no voy nos va a representar, méxico va a estar presente, nos va a representar el canciller, el secretario de relaciones exteriores, marcelo ebrard. entonces, estamos esperando.ya hemos dado a conocer nuestras razones, y no es un asunto de pleito, de confrontación. repito, es muy buena la relación con el gobierno del presidente biden, él es una gente con mucha experiencia política, mucha, mucha experiencia política, es conciliador, es una persona con buenos sentimientos, nos llevamos bien. de modo que vamos a esperar.y, ante cualquier circunstancia, las relaciones con estados unidos van a seguir siendo buenas porque, insisto, son relaciones de amistad, sobre todo de amistad de nuestros pueblos, hay 40 millones de mexicanos en estados unidos, los que nacieron aquí y los hijos que nacieron allá, nietos, pero son relaciones entrañables.y, como decía hace un momento, también una integración económica, comercial.y el presidente biden ha aceptado, incluso antes de que yo se lo planteara, porque él es una gente respetuosa, ha aceptado de que tiene que haber, le llama pie de igualdad en nuestras relaciones, tiene que haber un pie de igualdad en nuestras relaciones. cada vez que hablamos me lo repite. entonces, es respetuoso de nuestra independencia, de nuestra soberanía, es un buen gobernante. ese es mi punto de vista en lo personal.ón"
2022-06-01," no tenemos ahora ninguna relación o una reunión a la que no se esté participando, creo que la reunión más importante pues esta cumbre de las américas.bueno, ahora sí, vámonos, vámonos. uno, dos, una compañera mujer de atrás, allá, tres, cuatro, cinco y seis y siete. a ver si resultó."
2022-06-01," pues no tengo conocimiento sobre este posible contrato. seguramente se va a informar.quiero comentar que nosotros no tenemos enemigos. no es mi enemigo el expresidente peña nieto, ni el expresidente calderón, ni el expresidente fox, ni el expresidente zedillo, ni el expresidente salinas. somos adversarios, pero no los considero mis enemigos.ellos actuaron en su momento, aplicaron una política que yo combatí siempre, nunca estuve de acuerdo con la política de salinas, ni de zedillo, ni de fox, ni de calderón, ni de peña nieto. entonces, las diferencias son de orden político, no en lo personal. yo no odio, lo que creo es que esa política que ellos impulsaron y llevaron a la práctica benefició a minorías, auspició la corrupción y produjo el atraso de méxico y el empobrecimiento de nuestro pueblo. ese es el fondo del asunto.y esto lo he dicho desde hace bastante tiempo, de que acuso a salinas de haber entregado los bienes de la nación, empresas, bancos, minas, las tierras ejidales a particulares; y de manera precisa —y esto para los jóvenes— a sus allegados, porque quiso construir, crear una nueva oligarquía, un grupo compacto.y a los jóvenes podría decirles que busquen cómo se ahondaron, se profundizaron las desigualdades con esa política de salinas, cómo unos cuantos, una minoría se hizo inmensamente rica mientras se empobreció a la mayoría del pueblo. con datos del banco mundial, del fondo monetario internacional. existen estos elementos.en la revista forbes, donde aparecen los hombres más ricos del mundo, publican una lista. cuando entró salinas había una sola familia mexicana con más de mil millones de dólares de capital; cuando terminó salinas ya eran 24 multimillonarios mexicanos con más de 48 mil millones de dólares, y la mayoría de ellos se había beneficiado, o con un banco o con una empresa pública. por eso yo le llamo el padre de la desigualdad moderna.en caso de zedillo, entre otras cosas, ¿por qué tenemos diferencias? eso también para los jóvenes. porque, ante una crisis que provocó el mismo gobierno, una crisis económica-financiera que se dio cuando termina salinas y empieza zedillo, ante esa crisis, en vez de rescatar al pueblo deciden rescatar a los de arriba, a los mismos que se habían beneficiado con la política entreguista de salinas, a las grandes empresas, a los bancos; y convierten las deudas privadas de esas corporaciones en deuda pública y de ahí surge el llamado fobaproa.en vez de rescatar a los de abajo, rescatar a los pequeños comerciantes, pequeños empresarios, se rescató a los de mero arriba y se dejó esa deuda que en términos generales significa tres billones de pesos, que la vamos a tener que seguir pagando todavía en nuestra generación y es posible que se herede a las nuevas generaciones. esa es mi diferencia.¿cuál es mi diferencia con fox, de fondo?pues que engañó a millones de mexicanos de que iba a haber un cambio y siguió con lo mismo, siguió aplicando el salinismo como política, al grado que su secretario de hacienda había estado de subsecretario de hacienda con salinas, y claro que no hubo ningún cambio, siguieron las privatizaciones de salinas, de zedillo.y para colmo, después de que se logra hacer a un lado al , décadas de lucha de mucha gente de todas las corrientes del pensamiento, porque era una lucha que venía de opositores de derecha, de opositores de izquierda, para hacer a un lado al partido único, al partido de estado, él traiciona ese movimiento, y al final, en vez de respetar la voluntad del pueblo, participa, encabeza el operativo de fraude cuando nos roban la presidencia de la república.pero además él lo confiesa, hay testimonios, declaraciones de él, en donde dice"
2022-06-01," ah, sí, cómo no. es distinto completamente, es muy distinto; o sea, un familiar de un delincuente, si no está enjuiciada y si es una señora mayor, una madre, merece todo el respeto.miren, en la tradición de justicia mexicana, cuando alguien está en la cárcel y muere su madre, se le puede permitir ir al velorio. esas son cosas mayores, las mamás, los hijos. eso no lo van a entender nunca.además, no crean que estoy muy preocupado de que lo asimilen los conservadores, porque parte del pensamiento conservador es eso, tiene el pensamiento conservador mucha carga de odio, para ellos no hay el perdón, aunque sean católicos en su pensamiento.y es, como lo dijo el escritor moreno, quemarlos en la plaza, así piensan. son muy dogmáticos, muy fanáticos, no le tienen amor al pueblo. y, bueno, pues yo los respeto, pero yo no quiero ser como ellos.es también lo de la ambición al dinero, la ambición a lo material. a mis hijos, a la gente que quiero, a quienes me quieren, ¿qué les aconsejo? aléjense lo más que puedan de esas ambiciones, controlen esas tentaciones, que no les domine el dinero, que no les domine el poder, no tengan tanto apego ni al dinero ni al poder, se puede ser feliz de otra manera, y hay que amarnos.y me encuentro a una persona mayor como la mamá de guzmán loera, la saludo y no tengo ningún problema de conciencia, que eso también es muy importante, ese es el principal tribunal. puede uno tomarse fotos, pues imagínense cuántas fotos tengo yo con gente que está metida en cuestiones ilegales o ya está en la cárcel; no exagero, pero debo ser uno de los más fotografiados —no es para presumir—, de méxico, porque donde quiera que voy, foto, foto, foto.ahora fui a chihuahua, allá a guadalupe y calvo. llegamos, aterrizó el helicóptero y estaba todo el pueblo, y saludo uno por uno y foto, foto, foto, familias completas. el atascadero se llama, del municipio de guadalupe y calvo.y niños y jóvenes, y yo pensando en la construcción del camino, en las escuelas, en el futuro para esos niños, para esos jóvenes, para que no sean enganchados, que no sean semillero, para que no siga habiendo delincuencia.pero esos, que alguno de ellos podría tomar el camino de las conductas antisociales, se los come uno a besos, de su bondad, de sus buenos sentimientos. entonces, creo en eso.entonces, si se forman jóvenes y llegan a ser adultos en la esfera del individualismo… lo que yo les hablaba de una señora que escuché hace poco diciendo de que el apoyo a los adultos mayores, la pensión, los vuelve flojos y que es mejor ponerlos a trabajar, como si no hubiesen trabajado toda su vida y merecieran vivir con un poco de holgura en el último tramo de la existencia.imagínense, una gente trabajando, que los hay, después de los 70 años. el organismo, la naturaleza, no lo olvidemos, ya no es lo mismo, y por necesidad muchos trabajan y otros que le tienen mucho amor al trabajo.hay un dato, no sé si se pueda demostrar, que en pemex precisamente los trabajadores no se quieren jubilar, y pregunté por qué. ah, porque no les pagan todo completo, porque cuando están en activo tienen compensaciones o tienen otras prestaciones que una vez que se jubilan se les quitan, y me dicen ‘no’. en el caso de pemex no se quieren ir porque incluso hay estadísticas, hay datos de que cuando se retiran ya no se sienten del todo bien, y que el trabajo los mantiene vivos y sus amigos de trabajo, y son otras circunstancias. bueno, pero ese el que quiere trabajar.pero que también se tenga el derecho de decir ‘ya trabajé y quiero retirarme’. eso se aplica en europa después de la segunda guerra mundial. el avance —desde mi punto de vista— más importante conseguido en los países europeos fue el establecimiento del estado de bienestar, que tuvo que ver mucho con el avance económico, político, hegemónico de la unión soviética, que europa tenía que definir una política social para contrarrestar lo que se estaba haciendo en los países de la unión soviética, y así se creó lo del estado de bienestar, que significa que una persona cuando llega a una determinada edad ya tiene una pensión, pero no una poca cantidad, sino una considerable cantidad de recursos como para vivir con holgura en los último años de su vida.y de ahí surgió también lo del derecho a la salud, y el derecho a la educación pública gratuita, y ese es también nuestro ideal como política pública. pero la señora, que no es una marciana, sino que así piensa muchísima gente, sostiene que el dar esa pensión es innecesario o que fomenta la flojera. porque también en el pensamiento conservador el pobre no trabaja y por eso es pobre o son flojos.eso no tiene ninguna justificación en nada, ahí está el ejemplo de nuestros paisanos migrantes. si el mexicano fuese flojo, no saldría adelante en ningún lado. ¿y cómo se van allá? y este año es posible que nos manden 60 mil millones de dólares, es el principal ingreso, la principal fuente de ingresos que tiene el país, 60 mil millones de dólares, estamos hablando de un billón 200 mil millones de pesos al año, abajo, un billón 200 mil. y los programas sociales nuestros, pues en general debemos de estar, los directos, en 600 mil, la mitad.entonces, qué flojos van a ser; al contrario, el pueblo de méxico es muy trabajador, nada más que a una gente con un pensamiento conservador, pues eso no se le va a quitar de la cabeza tan fácilmente. aunque estén viendo ahí a su trabajadora doméstica que están trabajando día y noche, en el campo, a sus trabajadores, ellos llegan, algunos, sus trocas, sombrero texano, camisa de cuadro, sus botas, cinturón piteado, se bajan un rato de la camioneta, revisan cómo están los potreros, cómo está el ganado, se vuelven a subir, al café y hablar de que ¡qué barbaridad!, ¡qué flojos son los trabajadores!pero es interesante el tema, o sea, sobre el no odiar a nadie.yo les recomiendo a los que interese el tema que lean a león tolstoi, tiene un… un día voy a dar a conocer una bibliografía, porque no necesariamente tiene que ser lenin o hitler, para la formación. los grandes escritores nos dejaron muchas enseñanzas, tolstoi decía"
2022-06-01," bueno, nosotros, sobre las elecciones, lo que queremos y a lo que llamamos es a que la gente participe.la información que tenemos es que se puede votar en todos los pueblos donde se van a instalar las casillas. no hay, hasta ahora ningún reporte de que no se vaya a instalar una casilla.ón"
2022-06-01," es una cosa especial, pero me estoy refiriendo a la cuestión básicamente de violencia que pueda producirse, en oaxaca sería por otras razones. pero en tamaulipas, en durango, en hidalgo, en aguascalientes, en quintana roo, en oaxaca, no esta parte. desde luego que ahí se tiene que esperar y a que resuelvan las autoridades.pero hay tranquilidad. hay ruido en los medios, pero es lógico porque se está a unos días de las elecciones y siempre es así, pero no hay ningún indicio de violencia. de todas maneras, la guardia nacional va a estar pendiente en todos lados para darle protección a los ciudadanos.y no tener miedo, no dejarse apantallar, porque la abstención ayuda a los mapaches electorales. ya lo hemos dicho varias veces, si votan pocos, pueden ganar los tramposos porque pueden acarrear gente, comprar votos y les alcanza; repartir dinero, entregar despensas, pollos, patos, chivos, borregos, puercos, cochinos, marranos. ya estoy como fox.bueno, pero cuando vota mucha gente, cuando vota mucha gente no les alcanza, aunque compren los votos, que salen los ciudadanos a ejercer su derecho, a hacer valer su libertad y su soberanía, porque el pueblo es el soberano, el que manda, el que decide, eso es la democracia.entonces, invitar a todos a participar en las elecciones.ón"
2022-06-01," voy a estar de gira porque vamos a supervisar lo del tren maya. vamos a estar en valladolid, no vamos a ir a quintana roo, vamos a estar en valladolid, vamos a estar en mérida, en yucatán no hay elecciones, vamos a estar en campeche, en chiapas y en tabasco.ón"
2022-06-01," regreso el domingo al mediodía, en la tarde, aquí.tenemos dos reuniones, una, creo, en tabasco, en la mañana, y ya de ahí vuelo a la ciudad de méxico y aquí voy a estar el domingo, como a las 2"
2022-06-01," no, no porque es supervisión del tramo, es en el helicóptero, y por tierra a una parte. nada más que tampoco es abierta, es ir a ver cómo vamos.tenemos un método de supervisión permanente del avance en terraplenes, en obras hidráulicas, en balasto, en durmientes, rieles, en todo lo que tiene que ver con las estaciones, son más de 20 estaciones que ya se están construyendo, y hacemos una revisión por tramo.van las empresas y todos los servidores públicos, y ahí vemos si se va de acuerdo al programa, si hay atraso, qué problemas hay que enfrentar, para eso es básicamente."
2022-06-01," lo del fallo de la corte, vamos a esperarnos, ya se está… ah, yo pensaba que hablaban del tren maya.ón"
2022-06-01," ah, tiene que ver con el poder legislativo.miren, el poder legislativo y en especial la cámara de diputados tiene como facultad exclusiva la aprobación del presupuesto. en el caso de los órganos autónomos, a nosotros nos envían su presupuesto, el , la suprema corte de justicia, el banco de méxico, y nosotros integramos esos presupuestos al presupuesto general y se envía a la cámara de diputados. nosotros no podemos modificar el presupuesto que nos envía ningún órgano autónomo.¿quién tiene la facultad?el poder legislativo.en el caso de la ley de ingresos, son las dos cámaras, la de diputados y senadores; en el caso del presupuesto es facultad exclusiva de la cámara de diputados, no interviene la cámara de senadores.entonces, si hay una resolución de la suprema corte sobre el presupuesto del , quien tiene que atenderlo es la cámara de diputados, es lo que puedo decir.lo demás, ya para qué repito lo que ustedes saben sobre mi opinión. si ya estoy pensando que le vamos a dar otra vuelta a la tuerca porque hace falta darle más al pueblo y a ver si es posible pasar de la austeridad republicana a una fase superior, que podría llamarse pobreza franciscana, para todos, todos. o sea, que se acaben por completo los lujos, no puede haber gobierno rico con pueblo pobre.es que se malacostumbraron, se les olvidó de que somos servidores públicos. ¿para qué se meten al servicio público si lo que quieren es hacer dinero o tener de más? que participen en el sector privado o que se apliquen en negocios particulares, pero el servicio público es otra cosa.imagínense, un funcionario bajándose de un carro último modelo en una colonia popular o que en un alto se para y va un camión urbano, lleno, con la gente parada y él es servidor público. ¿qué, no da pena? ¿qué, no se puede ser austero? ¿qué, no el poder es humildad?pero si andan con esas ínfulas de superioridad y de fantochería y quieren comer en restaurantes caros y tomar vinos de importación, y vivir muy por encima de como vive la gente, pues que no opten por el servicio público. nadie está autorizado a… como decía el poeta, nadie tiene el derecho a lo superfluo mientras existan seres humanos que carecen hasta de lo más indispensable; eso es parafraseando a díaz mirón.entonces, dinero para qué. los viajes al extranjero. ¿qué, ya no existe el sistema de telecomunicaciones? y se logran muchísimos ahorros, muchos en todo lo que llaman gasto operativo.ahora que estamos empezando a analizar y ya se dio la información ayer de quitar lo del llamado horario de verano, muy fácil podríamos ahorrarnos lo que supuestamente se obtiene de ahorro con el cambio de horario que, está demostrado, afecta la salud.¿cómo lo podríamos hacer?dando el gobierno el ejemplo con la luz, los aires acondicionados, el exceso del uso de energía; pero eso no solo público, sino personal.además, se paga menos. acuérdense ustedes de que, en las tarifas, si se consume una determinada cantidad de energía, es una tarifa; se pasa, aunque sea poquito, y ya es una tarifa muchísimo más elevada, de aquí vienen las quejas.entonces, bueno todo esto vamos a informarlo bien, es decir, a ver, vamos a procurar no pasarnos a la otra tarifa y vamos a ayudar todos, todos podemos ayudar. pero, en fin.ón"
2022-06-01, ¿cómo?ón
2022-06-01," estoy… no. analizándolo sí, todavía no está definido. no a lo básico, lo que tiene que ver con la justicia no tiene límite, es para darle más a la gente, si hacemos todavía una revisión sobre los gastos excesivos.les voy a poner un ejemplo, se corrigió una injusticia que se cometía con los maestros, con los aumentos en los sueldos, había maestros que ganaban hasta ocho mil pesos mensuales y el promedio de una buena cantidad eran 12 mil pesos, y miren el promedio del trabajar inscrito al , 14 mil. a ver si ponen… y un maestro, en promedio, 12 mil.entonces, ya logramos que no haya maestros que ganen menos que estos 14 mil, y retroactivo, es decir, desde enero.esto, 14 mil 613, y traíamos maestros aquí. esto es promedio. de los 21 millones de trabajadores inscritos al seguro este es el salario promedio, y en el caso de los maestros el salario promedio en la mayoría era 12 mil;, ahora ningún maestro va a ganar menos que esto.nos costó, porque es una nómina amplia, es la nómina más grande que se tiene en el gobierno.¿cómo le hicimos?en la misma secretaría de educación se hizo un análisis, un ajuste en gastos de operación y se les trasladó a los maestros.pero hay que estar pendientes del presupuesto y de revisar partida por partida, no quedarse en las cifras generales y no ir abajo, al detalle. la eficiencia administrativa ayuda mucho.y la austeridad no es un asunto sólo administrativo, es un asunto de principios. es lo que les decía, ¿con qué cara, habiendo tanta pobreza, van a haber sueldos elevadísimos en el gobierno?o esto que hacen los compañeros de ustedes, no todos, algunos, estos que ganan dos, tres millones. uno que está en estados unidos que gana, le sacamos la cuenta, creo que 18 millones, 16 millones mensuales, gana más que el presidente de estados unidos, gana más que todos nosotros aquí juntos. eso es muchísimo.y sí, aunque esté muy caro, pero ya no es normal, entonces, ¿qué objetividad puede haber?, o sea, ¿a favor de quién se está?, ¿o por qué le pagan tanto? entonces, puede ser legal, pero no es moral, sin duda.entonces, es el caso de los servidores públicos, están ganando lo justo.y ahora no hay ningún recorte de nada, y estamos procurando no despedir a trabajadores, no hemos despedido a trabajadores. imagínense lo que hizo calderón, 40 mil trabajadores electricistas de un plumazo. ¿dónde hay 40 mil trabajadores así del gobierno que, de un día para otro, una mañanera anuncie yo ‘los vamos a liquidar’?ón"
2022-06-01," no, pemex son más.ón"
2022-06-01," la comisión sí, la comisión federal de electricidad.‘vamos a liquidarlos porque vamos a privatizarla y con ese dinero vamos a cuidar la educación, vamos a cuidar la salud, va a costar menos la luz’. ¿no así le hacían? ‘va a haber más empleo, va a llegar más inversión extranjera’.bueno, nos vemos mañana, sin lista. ya quedaron, sin lista.veinte para las 10. nos pasamos completamente.---"
2022-05-31," buenos días. ánimo.bueno, pues el día de hoy vamos a informar, como todos los martes, acerca del plan de salud para el bienestar, para garantizar el artículo 4º de la constitución"
2022-05-31," bueno, dos comentarios acerca de la información sobre salud del día de hoy"
2022-05-31, es en guerrero.  
2022-05-31, en tres regiones
2022-05-31," más ingreso, pero no sólo eso, sino otro tipo de consideraciones. salud estaba contemplando de que se puedan formar y que puedan obtener especialidad si se van a trabajar allá.había algo así, ¿no?  "
2022-05-31," sí, y también lo económico, con el propósito de que tengan más atractivos.eso lo quería dejar de manifiesto.y lo segundo es lo de los vapeadores. decía hugo que son atractivos. me traje uno que encontré. pregunté, vale 300 pesos, se lo consumen en una semana, o sea, que nada más son mil 200 pesos al mes. pero fíjense el color, el diseño.independientemente del decreto que vamos a firmar para que no se permita la venta, es poner el tema sobre la mesa, porque estoy seguro, me dejo de llamar andrés manuel, que la mayoría de las madres y de los padres no saben del daño que ocasiona. es un asunto de información.da hasta cierto prestigio y se piensa que no son dañinos para la salud.ón"
