Fecha,Pregunta,Respuesta
2022-06-08," ¿habría repunte de importación, presidente?

 és  ló "," ya se abrió, ya tomamos medidas, como incrementar el área dedicada a la agricultura de básicos entregando fertilizantes, vamos a aumentar al doble la producción de fertilizantes, de básicos y estamos por definir sobre una reserva de alimentos básicos, se abrieron también las importaciones, es decir, se quitaron aranceles para poder importar alimentos que puedan venderse más barato en el mercado. o sea, estamos tomando una serie de medidas y ahí va, va bien y va a estar mejor, vamos a poder.

ón"
2022-06-08," nada de transgénicos. 

 és  ló "," nada de transgénicos. 

nos vemos en oaxaca mañana. bueno, desde hoy, tenemos a las 6"
2022-06-08," ¿con presupuesto de ellos?

 és  ló "," con presupuesto del gobierno, de hacienda.

ón"
2022-06-08," de hacienda, no de marina ni de sedena.

 és  ló "," no de marina ni de sedena.

ón"
2022-06-08," ¿qué partida presupuestal es, presidente?

 és  ló "," hay una reserva que se tiene para estos casos. 

¿se acuerdan que antes había algo que se llamaba fonden?, que era un barril sin fondo, se robaban todo; tenían las partidas, había las famosas declaraciones de emergencia en los municipios, enviaban el dinero a los estados, a los municipios y no le llegaba al damnificado; ahora es directo, por eso se hace censo casa por casa.

por ejemplo, todos los damnificados de tabasco, de la inundación, de chiapas, de veracruz con el huracán, a todos de manera directa se les entregó. pero ya en el caso de tabasco ya los que perdieron sus estufas, todos tienen estufas; los que perdieron sus refrigeradores, todos tienen refrigeradores.

ón"
2022-06-08," ¿y esa información sí es abierta?

 és  ló ","abierta completamente.

ón"
2022-06-08," ¿se puede solicitar?

 és  ló "," sí.

ón"
2022-06-08," ¿cada uno de los beneficiarios?

 és  ló "," a cada beneficiario, cada beneficiario, con protección civil, aquí con jesús se les puede entregar. no se quedó nadie sin ser atendido; o sea, el que perdió un bien, se le devolvió.

por eso le digo yo siempre a la gente cuando hay un fenómeno natural"
2022-06-08," en este contexto de cómo se utilizan los recursos federales para la compra de insecticidas contra el dengue… 

 és  ló "," todo, todo.

ón"
2022-06-08," porque, al igual que las medicinas, está concentrado el mercado, una o dos empresas concentran el 75 por ciento.

por ejemplo, en el 2021 el gobierno de jalisco se benefició con casi 200 millones de pesos de los recursos que bajan del insabi. empresas como (inaudible) compran volúmenes enormes de insecticida, que no tendrían que ser…

 és  ló "," es que…

ón"
2022-06-08," hay un gran monopolio y que utilizan estas desgracias de estos eventos naturales para bajar recursos del insabi para aplicarlos en las mismas entidades. tal vez usted va a ser informado de todo esto.

 és  ló "," sí, sí, es un caso parecido a lo que había con las medicinas, las transas que hacían con las medicinas. 

lo del fonden, tenían un grupo de proveedores alrededor de gobernación y, como se pueden hacer compras sin licitación, por la emergencia, hacían su agosto.

ón"
2022-06-08," estas empresas están ofreciendo, ya para este 2022, paquetes de dos mil millones que van a bajar del insabi.

 és  ló "," ¿pero a quién?

"
2022-06-08," a los gobiernos de los estados.

 és  ló "," ah, bueno, hay que denunciarlo, pero en el gobierno federal, no; el que compra, por ejemplo, las despensas y los electrodomésticos….

ón"
2022-06-08," que bajan los recursos federales de presidencia.

 és  ló "," no, no, no, va directo a la gente. o sea, es hacienda, a partir del censo, si dice"
2022-06-08," (inaudible)… sobre estos recursos federales los canaliza a los estados, incluso, casas publicadas en los que yo he visto, donde denuncian todas estas…

 és  ló "," sí, y hay que ir a las instancias judiciales y presentar demanda, denuncias formales.

y no permitir la corrupción, cero corrupción, es una peste la corrupción. y hay que estigmatizar al corrupto, no aplaudirle, no tolerar la corrupción, porque eso es el principal problema de méxico, el principal problema de méxico es la corrupción, o era la corrupción.

ón"
2022-06-08," presidente, se siguen cobrando cuotas de recuperación en los medicamentos.

 és  ló "," no.

ón"
2022-06-08," ¿se acuerda que, en 2020, en enero, usted anunció que ya no se iban a cobrar esas cuotas?

 és  ló "," sí, que no se iban a cobrar.

"
2022-06-08," pero hoy se siguen cobrando, pero además están teniendo que pagar los usuarios sus medicamentos, que no se…

 és  ló "," no, no se van a pagar. es lo mismo.

"
2022-06-08," o sea, no le están haciendo caso entonces.

 és  ló "," no, es que son procesos. pero tengo, por ejemplo, el informe de los institutos y no se cobran los medicamentos y no se cobra el servicio.

ón"
2022-06-08," pero hay personas que lo están denunciando eso, presidente, están teniendo que pagar las consultas.

 és  ló "," ah, hay que seguirlo denunciando.

ón"
2022-06-08," igual es en el metro, presidente, en las clínicas del metro los derechohabientes no tienen medicamentos y los tienen que comprar.

 és  ló "," ese es otro asunto, pero es lo mismo, porque es el derecho a la salud. nada es sencillo; más, cuando se viene de un régimen corrupto.

ón"
2022-06-08," ¿cuánto tiempo tardaría este proceso de los medicamentos?

 és  ló "," yo no me puedo ir del gobierno, no quiere decir que me vaya a quedar, no, yo considero que a más tardar en un año ya no me vas a poder decir eso.

ón"
2022-06-08," hoy todavía está.

 és  ló "," sí, sí, sí lo creo, sí lo creo; en un año, no.

ón"
2022-06-08," un año.

 és  ló "," sí, para atención médica y medicamentos gratuitos todos.

ón"
2022-06-08," el órgano interno de control, presidente, de la secretaría de la función pública pudiera hacer una buena labor (inaudible) por las denuncias por…

 és  ló "," aquí hay teléfonos, por ejemplo, los martes cuando informamos sobre la salud.

ahora el tema central los martes, que es el llamado pulso de la salud, ya no es la pandemia, que afortunadamente está disminuida, sino es cómo se está construyendo el nuevo sistema de salud pública para garantizar el derecho a la salud, a todos, esto es atención médica con especialistas, análisis clínicos, medicamentos gratuitos, todo. ese es el desafío que tenemos.

y los martes, por eso es zoé, porque todo este sistema lo estamos basando en el esquema que se inició hace un poco más de 40 años del -bienestar, que antes se llamaba -coplamar y fue cambiando, y fue lo que quedó federalizado, porque todo lo demás se descentralizado.

entonces, ahora con el modelo -bienestar se está levantando el nuevo sistema de salud pública. empezamos en nayarit, ya llevamos 15, 16 estados con inventarios desde abajo, cuántas unidades médicas, cuántos centros de salud, cuántos hospitales, cuántos hospitales de tercer nivel, qué personal tenemos, qué personal nos falta, cómo está el abasto de medicamentos. entonces, ese sistema va a funcionar a la perfección, ese es el compromiso que tenemos con todos los recursos.

yo puedo decir hoy que ya tenemos 90 por ciento de abasto de medicamentos, no puedo decir 100, pero cuando llegamos no había ni la mitad, lo que había era una gran corrupción en la compra de los medicamentos, por eso se nos lanzaron muy fuerte, pero ya estamos a punto de resolverlo. y no pudieron los corruptos y vaya que estuvo dura la lanzada, pero nosotros somos muy perseverantes.

entonces, ya tenemos ese compromiso muy claro"
2022-06-07," buenos días señor presidente.

felipe fierro, de a tiempo.com.mx y puente libre.

quedó pendiente la semana pasada una opinión sobre la extradición del exgobernador césar duarte, y ojalá pudiera darnos su opinión al respecto.

 és  ló "," bueno, pues ya está en méxico, es un proceso de extradición y corresponde a las autoridades juzgarlo. hay que estar nada más pendientes del proceso y confiar en las autoridades. eso es lo que puedo decir.

"
2022-06-07," sobre ese punto, el fiscal estatal, roberto fierro, afirmó que ya había pedido a la fiscalía general para que a través de la secretaría de relaciones exteriores se aplicara la regla de especialidad; es decir, que se pida autorización, en este caso al departamento de justicia o al departamento que corresponda al estado, que se pueda juzgar a césar duarte por una serie de delitos pendientes que estaban incluidos en la carpeta inicial que se solicitó, porque tanto la juez lauren louis, como del juzgado del distrito de miami, como el juzgado de apelación afirmó que solamente se puede juzgar por dos delitos, dos posibles delitos, esto justificó la extradición, y quedan pendiente alrededor de una veintena de órdenes de aprehensión o de carpetas de investigación que solicitan que la fiscalía general y la propia secretaría de relaciones pidan autorización al gobierno de estados unidos para poderlo juzgar por estas carpetas pendientes.

usted ha señalado al principio que la solicitud inicial estaba mal hecha y que se había recompuesto.

¿cuál es la situación al respecto? y si en este caso solicitarían nuevamente a estados unidos la aplicación de esta regla de especialidad.

 és  ló "," sí, yo tengo información de que se le puede juzgar por todos los presuntos delitos que cometió, esa es la información que tengo.

de todas maneras, voy a hacer una revisión para que no vaya a omitirse el que existen posibles delitos y que la extradición sólo conduzca a uno o a dos, y que, estando aquí, ya pueda obtener su libertad, o sea, que nosotros actuemos como alcahuetes, eso no.

voy a pedir esa información. me dijeron que no había ningún problema, que se tienen que desahogar todas las acusaciones. pero si fuese ese el caso, entonces se procedería a pedir ante la instancia correspondiente que se actuara.

"
2022-06-07," ¿por qué señaló usted que estaba mal integrada la solicitud de extradición?

 és  ló "," ¿mande?

"
2022-06-07," usted señaló hace meses que estaba mal…

 és  ló "," sí, porque al principio se elaboró mal.

"
2022-06-07," ¿qué deficiencia tenía?

 és  ló "," ya no recuerdo bien, pero no se había fundado adecuadamente. se tuvo que rehacer, intervino la secretaría de relaciones exteriores. o sea, se demostró que había interés en que se hicieran mal las cosas para beneficiar al señor duarte, entonces por eso voy de nuevo a pedir una revisión y, si hay este propósito de favorecerlo y es ilegal, pues aquí mismo lo vamos a dar a conocer.

"
2022-06-07," como marco rubio.

 és  ló "," como rubio y como el otro señor.

"
2022-06-07," cruz.

 és  ló "," sí, ted cruz, y el menéndez. esos senadores casi por unanimidad, creo que faltó uno, autorizaron 40 mil millones de dólares para armas a ucrania. entonces, ¿cómo es posible que no se puedan autorizar los mismos cuatro mil millones para enfrentar el problema de fondo del fenómeno migratorio?, ¿por qué ese doble discurso?

este señor ted cruz, senador, diciendo que celebra el que yo no asista a la cumbre porque yo protejo…

"
2022-06-07," es senador por florida, republicano.

 és  ló "," ah, sí, pero no es sólo es ese. entonces son tres"
2022-06-07," sí.

 és  ló "," y ted cruz, también al partido republicano.

"
2022-06-07," también.

 és  ló "," bueno, el ted cruz, igual, pero todavía ted cruz le añadió que no sólo protejo dictaduras, sino que permití al narcotráfico que dominara un amplio territorio de méxico.

yo le digo al señor ted cruz…

ón"
2022-06-07," marco rubio.

 és  ló "," marco rubio, pero también al otro, a los dos, que presenten pruebas, porque yo sí tengo pruebas de que el señor ted cruz, senador de texas, de origen hispano, que obtiene sus votos por los hispanos, yo lo emplazo a que presente las pruebas de lo que está diciendo, porque yo sí tengo pruebas de que a él le han dado dinero los que están a favor de la fabricación de armas en estados unidos y de que no haya ninguna prohibición para la venta de armas, yo tengo las pruebas.

el año pasado creo que le dieron como 120 mil dólares, la fundación esta, llamada rifle, la asociación nacional del rifle.

pero estos son republicanos, estos dos.

también un demócrata, el señor menéndez, que fue el que prácticamente amenazó de que no iba a votar a favor de las iniciativas del presidente biden si se invitaba a todos los países de américa a la llamada cumbre de américa.

y como ya sabemos, una situación muy compleja, son 50 senadores republicanos, 50 senadores demócratas, y si este senador demócrata se inconforma por la invitación que se haga a todos los pueblos y a todos los países de américa, pues ya entonces gana el senador del partido republicano.

entonces, entiendo perfectamente al presidente biden, nada más que no comparto ese punto de vista. una nación, un gobierno no puede ser rehén de intereses personales o de grupos, no se puede guiar por ideologías, por dogmas, por odios y mucho menos los llamados representantes populares pueden medrar con el dolor, con el sufrimiento de los pueblos.

entonces, esa es la respuesta.

a ver, porque también elizabeth lo mencionó, ¿cuál es mi vinculación con el narcotráfico en méxico? yo no soy felipe calderón, aunque no les guste, no sólo a sus más cercanos simpatizantes, sino a muchos que votaron por él. pero hay que saber rectificar, no caer en la autocomplacencia, es de sabios cambiar de opinión y la verdad nos hará libres, la verdad.

hay un fragmento de un video, no sé si lo tengan, sobre uno de estos senadores, y ojalá nuestros paisanos tomen nota, porque antes no se hablaba de estos temas. y por eso maltrataban al mexicano y maltrataban al migrante y hacían lo que querían, porque no había información. para que ya no se esté apoyando a gentes de malas entrañas que no tienen ideales, que no tienen principios, que actúan de mala fe.

"
2022-06-07," ¿usted cree que hay una vinculación en la similitud del argumento que presentan los senadores norteamericanos con la campaña local en relación al problema del narco?, o sea, porque advierten ya que hay un vínculo de operación política.

 és  ló "," sí, porque desde hace muchos años han estado alimentando esa estrategia que les da frutos, les resulta en lo electoral, pero yo sostengo, como lo planteó en su momento el gran dirigente, republicano ¿eh?, abraham lincoln, que al pueblo se le puede engañar una vez, dos veces, decía lincoln, pero no se le puede engañar todo el tiempo.

entonces, aun cuando se trate de texas… que dicen"
2022-06-07," 1894.

 és  ló "," 1894, 1894.

entonces, los texanos conocen de estas historias, nada más que se ha engañado mucho, como en todo el mundo, en los últimos tiempos. hay que informar cada vez más.

¿ya tienes ahí el video? ¿no lo tienes? es uno donde mencionan que le han entregado, no sé si 200 o 170 mil dólares nada más en el 21, esta asociación. dólares.

ón"
2022-06-07," (inaudible).

 és  ló "," eso. es el que más dinero ha recibido o uno de los que más ha recibido en texas de…

ús í ,    ón  y   "
2022-06-07," (inaudible) con el reporte, nada más con la situación de la sequía en chihuahua, hay 22 millones de hectáreas afectadas seriamente por la sequía.

 és  ló "," vamos a informarte.

bueno, empezamos aquí, las tres compañeras y tres compañeros, y luego nos vamos para atrás.

"
2022-06-07," gracias, presidente.

nancy rodríguez, de oro sólido y de empuje migrante. buenos días a todos.

presidente, las corruptas empresas españolas no nada más se incrustaron en el sector energético, ahora que usted ha estado impulsando este programa de autosuficiencia alimentaria, bueno, pues como dice usted, el pueblo salvará al pueblo, se han acercado a nosotros trabajadores de segalmex donde denuncian que hay empresas españolas, una,  de méxico, anteriormente llamada industrias chihuahuenses, que nos denuncian que esta empresa desde hace 20 años ha pagado moches a varios funcionarios de esa dependencia, desde el gobierno de vicente fox, calderón, peña nieto y a la fecha; incluso, nos informan que compró hace unos meses 25 mil toneladas de leche y también, bueno pues desplazando a productores mexicanos. no sé si usted tendrá información al respecto, presidente.

 és  ló "," la información que tengo es que se está llevando a cabo una investigación a fondo en segalmex. ya hay denuncias en la fiscalía general de la república por todo lo que tiene que ver con la compra de alimentos y yo espero que pronto podamos dar a conocer cómo está la situación en segalmex, que venga aquí el secretario de la función pública, que es el que está, pues encargado de coordinar todos los esfuerzos, para ver cómo están las cuentas en segalmex.

entonces, hacemos ese compromiso de informar.

"
2022-06-07," ¿en la comunidad de mazunte?

 és  ló "," sí, mazunte, pero pertenece a pochutla, y pluma hidalgo.

así como en veracruz y como en chiapas, como en guerrero, y para no herir susceptibilidades, el café que se produce en pluma hidalgo… los que amanecen enojados, si se toman un café de esos, se serenan. piensan que se irritan, se molestan, se exaltan; no, no, se serenan, qué cosa tan extraordinaria, suculenta.

y fueron afectados, entonces, vamos para allá, vamos a estar allá con ellos, y vamos también a loxicha.

ón"
2022-06-07," ¿va por tierra?

 és  ló "," vamos a volar, a sobrevolar en helicóptero los tres lugares.

y luego ya me sigo a salina cruz, porque vamos a pasar a la refinería. ahí queremos, estamos en eso, construir una planta coquizadora, queremos ir a ver eso, y supervisar el tren.

y luego salir por coatzacoalcos, que también voy a ir a la refinería de salina cruz para ver cómo van los trabajos de rehabilitación, y vamos al puerto de coatzacoalcos.

esa es la gira de esta semana. nos vamos mañana al mediodía y tenemos ya la reunión en la tarde. van, pues todos los miembros del gabinete porque se va a apoyar a las comunidades afectadas, como lo hemos hecho en otros casos.

ón"
2022-06-07," ¿no va a bajar en ningún lugar?

 és  ló "," voy a bajar, voy a bajar en los tres, sí, sí, y en la costa, sí.

pero para los de ozolotepec y para otras comunidades que están más en la sierra, decirles que se llevó a cabo pues una exploración y que todavía hay una situación de riesgo, que yo quería ir a verlos allá, pero… es de las partes más altas, entonces me recomendaron que no era conveniente. además, me están planteando también un horario porque no está bien el tiempo, según nos dicen, para sobrevolar; y si lo hacemos por carretera, no nos alcanza a cubrir todo.

entonces, vamos a tener la reunión con los presidentes municipales de todos los municipios el jueves, ahí se va a exponer cuál es el plan para ayudar en los municipios y luego vamos a hacer el recorrido en estos tres municipios, dos de la sierra y uno de la costa, y ahí ya hablamos con la gente para decirles que no están solos y que vamos a ayudar, ya lo estamos haciendo, están llegando despensas.

y también aprovecho para mencionar que cuando fueron las elecciones el domingo difundieron muchísimo, porque el propósito era que salieran mal las cosas, como siempre, no exagero, es que de veras nuestros adversarios están muy obnubilados, y quemaron unas urnas en la zona de oaxaca y esa era la noticia principal en redes, que porque no se les había llevado alimentos, y que…

me llamó mucho la atención una gente que puso"
2022-06-07," francisco martín moreno.

 és  ló "," martín moreno, aguanta, el pueblo se levanta. ayudan mucho.

ús í "
2022-06-07," muy buenos días, señor presidente.

janet galindo, de grupo transmedia la chispa, campeche, quintana roo, yucatán, petrolera y ciudad de méxico.

primeramente, queremos agradecer la visita de ayer del titular de cofepris con respecto al informe que nos dio con todo lo de la corrupción en esta institución.

el primer tema, ayer se dio una reunión en el ejido, en la casa ejidal de jacinto pat, con respecto a esta reunió que dentro de los que convocaron fueron semarnat. no sé si a usted ya le hicieron llegar algún informe, qué fue la resolución a la que llegaron, qué fue lo que pasó ayer en esta reunión; esto, con respecto al tramo 5 sur del tren maya.

 és  ló "," no tengo la información sobre el resultado, lo único que sé es que se iba a llevar a cabo esta asamblea y que iban a participar, no sólo de este ejido, sino otros ciudadanos de esa franja donde están los amparos en contra del tren maya, pero todavía no me ha informado maría luisa albores.

no sé si tienes tú alguna información.

ús í "
2022-06-07," kenia.

 és  ló "," ¿de dónde es la señora?

"
2022-06-07," los medios de comunicación.

 és  ló "," nexos. pues aguilar camín es de chetumal, ese sí sabe, el dueño de nexos, porque chetumal está cerquita de bacalar, ese sí sabe.

fueron los de forbes… pero a lo mejor aguilar camín no se ocupa ya de eso, de la revista.

pero, bueno, eso es nada más para aclarar eso.

y va a seguir la campaña, pero cada vez con menos fuerza, porque no tienen razón.

"
2022-06-07," (inaudible)

 és  ló "," no, no, no, dijeron"
2022-06-07," del box, viene del box.

 és  ló "," ¿de dónde?

ón"
2022-06-07," del box.

 és  ló "," ah, del boxeo. ah, pues no lo había escuchado, no le entendí.

¿y la gente sí lo entiende?

ón"
2022-06-07," sí.

 és  ló "," sí lo entiende, sí se entiende, hay tiro.

ón"
2022-06-07," es por eduardo lamazón, un periodista de boxeo.

 és  ló "," no, está muy bien la explicación porque no entendí ahí. ‘hay tiro’, ¿qué es eso?

ón"
2022-06-07," para el 24.

 és  ló "," sí, para el 24, sí. no le entendí.

entonces, empezó el debate sobre eso, ¿no? y, la verdad, no sabía.

ón"
2022-06-07," ¿y ahora?

 és  ló "," ¿que si hay tiro? pues claro que sí, sí. en política no se puede decir que nada es irreversible; y en la democracia, menos, porque es el pueblo el que manda, y nada en política —y habiendo democracia— es eterno, no, pero hay que convencer, hay que argumentar, hay que hacer propuestas.

a ver, díganme si se acuerdan de una propuesta que hayan hecho los del bloque conservador en cuatro años. una.

ón"
2022-06-07," (inaudible).

 és  ló "," no, pero… bueno, sí.

una propuesta que la gente… nada. todo está mal, mal, mal. entonces, todo eso lo tienen que tomar en cuenta.

luego, ir resolviendo ya, porque se le termina el tiempo, quién va a ser candidato, quién podría ser, cómo lo van a elegir, y el programa.

que recuerden que la gente vota entre tres propuestas, o escoge o se fija el candidato, quién es el candidato.

dos, el programa.

y tres, el partido.

entonces, a ver, dónde está el partido o el bloque de partido, esa es una que hay que resolver, dónde está el candidato o la candidata. y tres, ¿y el programa?

entonces, tienen trabajo. y no les va bien porque tienen —no, al contrario, les va muy bien— porque tienen muchos medios a su favor. ya cada vez menos, porque también no se pueden estar exponiendo tanto defendiéndolos, los comentaristas, porque la sinrazón no se puede defender, o sea, es muy difícil, y va de por medio pues el prestigio del periodista, del medio.

entonces, sí es interesante, pero bueno.

la compañera.

pero ya me aclararon lo del tiro, que sí. yo me quedé nada más hasta lo que se decía en la escuela antes"
2022-06-07," (inaudible).

 és  ló "," no, en general. a nosotros nos tocó cuando fundamos morena, hubieron dos estados en donde no se pudo, se tenían que reunir tres mil ciudadanos con credencial y hubieron dos estados en donde no logramos reunirlos, porque pues era de participación abierta, voluntaria. nos quedamos, en uno —me acuerdo—, en dos mil 800, y ahí estaban los del  revisando y no se pudo; en otro, se pasó. pero sí son momentos de tensión.

además, me acuerdo cuando esas asambleas, que hay un límite de tiempo, y esperando a que llegaran; entonces… y muchas cosas.

cuántas elecciones tuve que darle seguimiento, esos domingos famosos, que empiezan… en aquellos tiempos estaban de moda las encuestas de salida y luego los conteos rápidos, y luego el . entonces, sí es muy tenso.

entonces por eso vino. y me dio mucho gusto verlo y platicamos. lo felicité, porque es indudable de que el partido que él representa, avanzó.

"
2022-06-07," gracias, presidente. buenos días.

diego elías cedillo, de tabasco hoy, campeche hoy, quintana roo hoy y diario basta de grupo cantón.

señor presidente, nada más para precisar un poco en el comentario de mi compañera, derivado también de esta polémica que se da tras la pérdida del partido del , del  en quintana roo, y dada las elecciones del 23, ¿usted consideraría de primera instancia que está flaca la caballada de la oposición para las elecciones venideras?

y también si consideraría que morena tiene candidatos para el estado de méxico y para coahuila. en este caso, trasciende mucho que podría ser la maestra delfina gómez y el subsecretario de seguridad, ricardo mejía. ¿cuál sería su opinión que estos funcionarios pudieran contender en un puesto de elección popular? y si usted estaría de acuerdo que ellos la buscasen.

y también, presidente, si en esta elección los candidatos se elegirían en una encuesta, como usted lo ha venido planteando, para el 24.

gracias.

 és  ló "," bueno, yo le deseo que le vaya muy bien a todos. no opino sobre si tienen candidato o la calidad de los candidatos de los opositores; hay muchos que aspiran, algunos ya lo han manifestado.

yo estoy en contra del ‘tapadismo’, porque es una rémora, es una mala herencia. entonces, hay que ventilar las cosas.

"
2022-06-07," ¿invitaría a que fueran electos con encuestas, como en el 24, presidente, los candidatos a gobernadores de estas entidades?

 és  ló "," yo sí creo en eso, ya lo he dicho, de que es lo mejor, y los hechos así lo demuestran. es lo mejor.

y está permitido en los estatutos, en este caso del partido morena, y creo que es el único partido. aunque no está prohibido el que un partido pueda elegir así a sus candidatos, pero es lo mejor, porque hay muy buenas empresas encuestadoras.

está demostrado técnica, científicamente, que no falla una encuesta bien formulada, no falla; incluso, hasta con mil 200 cuestionarios, si se elabora bien la metodología, si se toma en cuenta todos los factores, o sea, población, nivel socioeconómico, desde luego territorio, lo urbano, lo rural. hay ya mucha experiencia y eso ayuda mucho. entonces, sí estoy a favor de las encuestas.

en el caso de autoridades como candidatos o aspirantes a autoridades que buscan ser candidatos a gobernador, como en el caso de la presidencia, es lo mejor, que la gente decida, que sea el pueblo el que elija al candidato, y luego que sea el pueblo el que elija al presidente, hombre o mujer, eso es lo mejor; porque si no, son arreglos cupulares, compra de voto, apoyo de medios de comunicación, campañas sucias.

en cambio, con la encuesta se va al domicilio, van testigos, ahí se les entrega el cuestionario, lo llenan y lo meten a una urna.

y hemos hablado de las preguntas"
2022-06-07," presidente, nada más para terminar, un poco ahondando en lo que usted platicaba de este tema que no cualquiera podría aspirar a un cargo de elección popular o a dedicarse a la política, quiero destacar precisamente este factor que usted ha comentado varias veces en la conferencia de prensa, de la consultora morning consult, que mantiene una aprobación mayor al 66 por ciento actualmente, incluso grupo cantón en su encuestadora también reveló esta semana que usted mantiene una calificación, una aprobación del 6.5 por ciento de la ciudadanía.

preguntarle, presidente, si este matiz no deja un legado para los presidentes posteriores a mantener estos apoyos a la ciudadanía, mantener una aprobación alta.

y también, presidente, preguntarle si en alguna ocasión usted ha tenido oportunidad de platicar con su homólogo en la india, el primer ministro modi, con respecto a que siempre se disputan ustedes dos estos primeros lugares.

gracias, presidente.

 és  ló "," no, miren, con el presidente modi, que es un político bien calificado por su pueblo, no he tenido la oportunidad de platicar de manera directa. hablé con el canciller de la india, con él sí, fue invitado cuando la celebración de nuestra independencia, los 200 años de nuestra independencia, él estuvo de invitado.

y el que platicó con él fue marcelo ebrard, él fue el que me comentó. y empezaron a hablar sobre por qué se sostenía él arriba y empezó a hablar de algunos programas que ya nosotros estamos aplicando aquí, y llegó un momento que le dijo"
2022-06-07," ¿no ha hablado con él, presidente, con alberto fernández?

 és  ló "," hablé con él por teléfono, y yo sí estoy de acuerdo que él hable en lo general de que no se excluya a nadie, que es toda américa, toda américa.

también eso por lo de estados unidos, los que no quieren a los migrantes. muchas veces se les olvida, porque este es el doble discurso, la hipocresía; sus padres, sus antepasados vienen de migrantes. si no es por los migrantes estados unidos no sería una gran nación, una gran nación.

pero hablábamos del muro, mi amigo donald trump, con lo del muro, en eso no hay coincidencia, y le tengo que reconocer al presidente biden que dijo"
2022-06-06," gracias. buenos días. 

de entrada, preguntar sobre este plan. decía jesús algo así como que no tendrían que trabajar para ninguna empresa los periodistas.

¿cuál sería la situación, por ejemplo, para los corresponsales? muchos reporteros de medios locales que muchas veces trabajan para una empresa, pero no tienen ciertamente esta seguridad social porque justo están por honorarios. ¿ellos podrían acceder a este plan?

 és  ló "," jesús.

ús í "
2022-06-06," buenos días, presidente. vicente serrano, conductor de sin censura. 

primero, hace unos días tuvo palabras muy generosas, de solidaridad para su servidor y para el equipo de sin censura y amigos y amigasque hemos recibido amenazas de muerte. gracias, presidente. se lo tenía que decir cara a cara, frente a frente.

ayer usted hizo mención que el proceso electoral del domingo, la jornada se desarrolló en básicamente santa paz. me imagino que se refiere a una visión generalizada, porque hay casos de los que usted seguramente ya tiene conocimiento, pero que me gustaría escuchar su opinión.

hay, por ejemplo, en aguascalientes, sobre todo en aguascalientes, en tamaulipas y en durango casos de hostigamiento, incluso de agresiones y quiero escuchar su opinión, si eso puede dar pauta, pie, a impugnaciones de las elecciones. ¿o usted qué considera?

quiero hacer mención que, por ejemplo, en aguascalientes, camila martínez, consejera editorial de regeneración, fue levantada por policías y la amenazaron de sembrarle droga y meterla a la cárcel por varios años si seguía con su activismo por pro4t.

compañeros humildes youtuberos como carlos hank vargas sánchez, de policleto news; y gilberto téllez hernández, de radio búfalo, fueron levantados y golpeados al estilo del crimen organizado. sin afán de polemizar y contrastando su visión de que no hubo violencia el domingo, ¿qué piensa de estos casos?

también hay agresiones a brigadistas que promovían la supervisión de las elecciones tanto en durango como en aguascalientes, sobre todo en esos casos.

y si puedo también pedirle una reflexión de usted sobre el voto electrónico que se puso en proceso, en práctica, el pasado domingo, presidente.

 és  ló ","bueno, sí hubo estos actos arbitrarios. desde luego, no fue la regla, fue la excepción, pero sigue habiendo estos atropellos por los intereses que existen a nivel regional y por la falta de costumbre democrática. no olvidemos que estamos dando los primeros pasos, lo que predominaba en méxico lamentablemente era el fraude, no había democracia.

ayer se nos quedó pendiente dar el dato de que hace poco, y esto para los jóvenes, de cómo durante mucho tiempo ganaban los candidatos del régimen con amplias ventajas, 80 por ciento. y durante el gobierno o durante la campaña del que fue presidente josé lópez portillo, el finado josé lópez portillo, en el 82… 

ús í "
2022-06-06," ¿y da parar impugnar, presidente, en el caso de aguascalientes y durango?

 és  ló "," sí, quedan en libertad todos los ciudadanos, tienen ese derecho de presentar sus quejas y esperar a que la autoridad competente resuelva, y ojalá y resuelvan bien. 

"
2022-06-06," la autoridad como el , que seguramente usted no confía en ellos.

 és  ló "," ese es otro asunto. digo, ya si van a actuar bien pues ya es otra cosa, pero que todo mundo quede en libertad.

yo siento que, a pesar de las tensiones, no se tuvo pérdidas de vidas humanas. sí hubo estos llamados levantones, estas arbitrariedades a las que hice mención, órdenes de aprehensión, detenciones, pero no pasó a mayores. 

afortunadamente ya todos los que habían sido detenidos, el informe de hoy, es que ya están en libertad; periodistas que fueron detenidos, desaparecidos, los liberaron.

"
2022-06-06," golpeados, pero vivos.

 és  ló "," sí, sí, y maltratados, insultados, pero no pasó a más. 

y se va a avanzando, se va a avanzando y se demostró el domingo que el pueblo que quiere ser libre, lo será.

"
